,date,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,prec,western_low,western_high,northwestern_low,northwestern_high,eastern_low,eastern_high,western_freeze,northwestern_freeze,eastern_freeze
407,2010-05-07,98515.0,1.0,2010-05-07 06:00:00,2010-05-07 12:00:00,6.0,,,,167.18343200403706,203.95595510067272 degree,24.372207641601562,-1386.4415677239776,,-1230.2502379588789,,-639.1582461991771,250.3465310054139,-1,-1,-1
408,2010-05-07,98518.0,1.0,2010-05-07 18:00:00,2010-05-08 00:00:00,6.0,,,,146.32801753744923,315.8967025661533 degree,16.62104034423828,-1386.4415677239776,,-1230.2502379588789,,-639.1582461991771,250.3465310054139,-1,-1,-1
409,2010-05-08,98518.0,3.0,2010-05-08 06:00:00,2010-05-08 18:00:00,12.0,,,,631.6598080906434,241.51904138374226 degree,129.11868286132812,-1399.1362512530309,,-1258.4990561940692,,-663.2515488407095,190.83087115348008,-1,-1,-1
410,2010-05-15,98589.0,1.0,2010-05-15 06:00:00,2010-05-15 12:00:00,6.0,,,,66.16523191885904,281.0119177041147 degree,4.56756591796875,-1500.1223788386906,,-1379.2888642428302,,-480.58019047183,,-1,-1,-1
411,2010-05-16,98596.0,1.0,2010-05-16 06:00:00,2010-05-16 12:00:00,6.0,,,,149.4362107401245,250.78855566822662 degree,14.681640625,-1584.384392446104,,-1351.4662682308974,,-398.0469428439161,,-1,-1,-1
412,2010-05-16,98601.0,1.0,2010-05-16 18:00:00,2010-05-17 00:00:00,6.0,1870.0,37.56106267,70.42633455,433.8750242702579,221.17493278170292 degree,33.1534423828125,-1584.384392446104,,-1351.4662682308974,,-398.0469428439161,,-1,-1,-1
413,2010-05-16,98601.0,1.0,2010-05-16 18:00:00,2010-05-17 00:00:00,6.0,1871.0,34.3951,75.6233,433.8750242702579,221.17493278170292 degree,33.1534423828125,-1584.384392446104,,-1351.4662682308974,,-398.0469428439161,,-1,-1,-1
414,2010-05-17,98601.0,3.0,2010-05-17 00:00:00,2010-05-18 12:00:00,36.0,1870.0,37.56106267,70.42633455,362.3095194723148,252.545863553972 degree,143.77398681640625,-1537.9360452171193,,-1388.667554188752,,-611.8881036601778,,-1,-1,-1
415,2010-05-17,98601.0,3.0,2010-05-17 00:00:00,2010-05-18 12:00:00,36.0,1871.0,34.3951,75.6233,362.3095194723148,252.545863553972 degree,143.77398681640625,-1537.9360452171193,,-1388.667554188752,,-611.8881036601778,,-1,-1,-1
416,2011-03-01,101321.0,1.0,2011-03-01 12:00:00,2011-03-03 12:00:00,48.0,,,,321.84701172265824,222.17738113402643 degree,97.1181640625,-533.7873744583753,,-659.5659810229522,,-125.42931971196808,417.8984735363791,-1,-1,1
417,2011-03-27,101559.0,1.0,2011-03-27 00:00:00,2011-03-27 06:00:00,6.0,,,,141.1706348646137,286.3834431131742 degree,7.402099609375,-190.6324070738773,517.3897079077087,-314.63648919113234,,-146.25376153891582,161.55318882339256,1,-1,-1
418,2011-05-25,102047.0,1.0,2011-05-25 18:00:00,2011-05-26 12:00:00,18.0,,,,320.68434775672165,257.8827035826704 degree,15.6778564453125,-1584.1316181610086,292.0086031996145,-1450.7869704667842,,-894.1485745041467,329.67110388442774,-1,-1,-1
419,2012-03-04,104675.0,1.0,2012-03-04 00:00:00,2012-03-05 06:00:00,30.0,4240.0,29.5798,80.2123,447.0033591627864,224.663925536646 degree,73.35107421875,-258.28991551776596,459.51433535809684,-483.1052052983839,,-352.74993929967025,,1,-1,-1
420,2012-03-03,104675.0,2.0,2012-03-03 06:00:00,2012-03-04 00:00:00,18.0,4240.0,29.5798,80.2123,337.45370247525057,220.48929057265528 degree,30.6693115234375,-281.5484545779685,,-185.04958990425158,478.6248388316705,-367.1073452571536,,-1,-1,-1
421,2012-03-18,104791.0,1.0,2012-03-18 00:00:00,2012-03-18 18:00:00,18.0,,,,183.3954368946357,239.79076476316098 degree,20.362548828125,,766.6626146445292,,,-160.4791541194577,429.369438722006,1,0,1
422,2012-03-17,104791.0,2.0,2012-03-17 12:00:00,2012-03-18 00:00:00,12.0,,,,185.9406653906694,244.9162234847656 degree,20.666748046875,-222.37436234721827,644.8860015505486,,688.3512857474703,-159.92470080393176,,1,1,-1
423,2012-04-08,104958.0,1.0,2012-04-08 06:00:00,2012-04-09 00:00:00,18.0,,,,213.6343528317819,296.29640718995336 degree,24.201446533203125,-515.3607505252819,,-543.0154350969872,244.87476236296183,-426.8542947745231,,-1,-1,-1
424,2012-04-13,105002.0,1.0,2012-04-13 12:00:00,2012-04-13 18:00:00,6.0,,,,106.10246750750426,250.5285886940662 degree,7.964752197265625,-483.56186881641537,,-680.5858110750787,,-324.86306852025706,,-1,-1,-1
425,2012-04-16,105016.0,1.0,2012-04-16 00:00:00,2012-04-16 06:00:00,6.0,,,,151.62271509780558,254.67456416900632 degree,10.599678039550781,-761.9727123610753,,-802.6509945518942,564.0224343053167,-374.7752202034264,,-1,-1,-1
426,2012-04-16,105023.0,1.0,2012-04-16 12:00:00,2012-04-16 18:00:00,6.0,,,,142.3291258937485,126.84833531233198 degree,11.222915649414062,-761.9727123610753,,-802.6509945518942,564.0224343053167,-374.7752202034264,,-1,-1,-1
427,2012-04-17,105028.0,1.0,2012-04-17 00:00:00,2012-04-18 06:00:00,30.0,,,,312.87366605349007,299.88215506570083 degree,26.46588134765625,-800.3899286214952,,-755.9919121402272,549.4633860814837,-381.78298634141163,,-1,1,-1
428,2012-04-18,105042.0,1.0,2012-04-18 12:00:00,2012-04-20 12:00:00,48.0,,,,248.0381615657286,162.57272832787734 degree,32.7366943359375,-855.3820920676328,447.71971612906736,-695.3925919654439,735.7454051068336,-356.09585847992355,181.9466718463962,-1,1,-1
429,2012-05-24,105304.0,1.0,2012-05-24 06:00:00,2012-05-24 18:00:00,12.0,,,,118.14313052366464,236.7602072815334 degree,3.52764892578125,-1635.8856270637677,268.53596095721787,-1440.560844275792,390.6808351708336,-862.5450964613735,360.50704065888897,-1,-1,1
430,2013-03-08,107933.0,1.0,2013-03-08 12:00:00,2013-03-08 18:00:00,6.0,,,,147.48932169268716,188.81371622381016 degree,11.1654052734375,,604.4881938278356,,580.8217695422395,-108.4327073960322,366.37862017970195,1,1,1
431,2013-03-11,107959.0,1.0,2013-03-11 12:00:00,2013-03-13 00:00:00,36.0,,,,233.6743769891644,228.91343618988728 degree,34.746337890625,-130.03067952710353,557.0788789515226,,568.3882192490659,-167.75253581771494,281.0334849613336,1,1,-1
432,2013-03-13,107959.0,3.0,2013-03-13 00:00:00,2013-03-13 06:00:00,6.0,,,,138.8717435541219,241.2511009884472 degree,,-299.4654419038475,372.90785453506186,-286.94899465389983,,-56.64315323196752,376.4429227348376,1,-1,1
433,2013-03-20,108019.0,1.0,2013-03-20 00:00:00,2013-03-20 06:00:00,6.0,,,,169.34136988154344,237.9126390589139 degree,8.144775390625,,453.6109808073684,-64.27988534128342,314.4047245613498,-147.49465605164517,438.8401214587173,1,1,1
434,2013-03-22,108034.0,1.0,2013-03-22 00:00:00,2013-03-22 18:00:00,18.0,,,,130.2777875335978,190.6297858209809 degree,5.94970703125,-176.87763679548425,493.5146570851698,-140.04139725509276,356.00372495663134,-195.92484125434115,206.12887767011193,1,1,-1
435,2013-04-06,108157.0,1.0,2013-04-06 12:00:00,2013-04-06 18:00:00,6.0,,,,152.98187424480798,262.04580645492166 degree,3.2501144409179688,-402.8923733005957,,-446.0382159104187,,-361.2380596385523,173.9251365006365,-1,-1,-1
436,2013-04-07,108173.0,1.0,2013-04-07 18:00:00,2013-04-08 18:00:00,24.0,,,,147.5208715336069,285.4788456395387 degree,19.45562744140625,-479.63930403394244,,-452.7225820714244,,-372.5021490055226,275.4610465671112,-1,-1,-1
437,2013-04-23,108300.0,1.0,2013-04-23 00:00:00,2013-04-24 18:00:00,42.0,,,,202.70150048677098,269.49244133373287 degree,29.44464111328125,-979.6402012733776,356.12630491927507,-867.0067853586817,,-398.3686174907112,,-1,-1,-1
438,2013-04-22,108300.0,2.0,2013-04-22 18:00:00,2013-04-23 00:00:00,6.0,,,,262.52993669090404,189.79631183770704 degree,10.403228759765625,-844.7925402498558,433.81662380752346,-786.2947372537527,587.5922546766088,-438.0392076021035,,-1,-1,-1
439,2013-04-23,108301.0,1.0,2013-04-23 12:00:00,2013-04-23 18:00:00,6.0,,,,202.70150048677098,269.49244133373287 degree,16.393218994140625,-979.6402012733776,356.12630491927507,-867.0067853586817,,-398.3686174907112,,-1,-1,-1
440,2013-04-22,108301.0,2.0,2013-04-22 18:00:00,2013-04-23 00:00:00,6.0,,,,262.52993669090404,189.79631183770704 degree,10.403228759765625,-844.7925402498558,433.81662380752346,-786.2947372537527,587.5922546766088,-438.0392076021035,,-1,-1,-1
441,2013-04-25,108309.0,1.0,2013-04-25 00:00:00,2013-04-25 06:00:00,6.0,,,,295.6564627884437,274.6459522719057 degree,12.209503173828125,-1040.2332536113818,410.36064214668204,-996.2394585249583,,-406.97920064135974,341.33283680629484,-1,-1,-1
442,2013-04-27,108312.0,1.0,2013-04-27 00:00:00,2013-04-27 06:00:00,6.0,,,,179.3788964638874,285.1500615717789 degree,14.189743041992188,-946.078631046873,,-1025.0127643153749,,-481.98146944389197,181.8362662565264,-1,-1,-1
443,2013-04-27,108334.0,1.0,2013-04-27 06:00:00,2013-04-28 06:00:00,24.0,,,,222.64237204568937,275.4187569868167 degree,19.7421875,-946.078631046873,,-1025.0127643153749,,-481.98146944389197,181.8362662565264,-1,-1,-1
444,2013-05-25,108570.0,1.0,2013-05-25 06:00:00,2013-05-26 00:00:00,18.0,,,,211.74812340280914,202.33666575692342 degree,40.87933349609375,-1598.9447972646321,314.4562103735453,-1235.3526388667758,,-972.9444912499107,450.9326872148284,-1,-1,1
445,2014-03-15,111397.0,1.0,2014-03-15 00:00:00,2014-03-17 00:00:00,48.0,,,,492.98975382957565,180.8512528694569 degree,120.4735107421875,-302.87501668826144,416.5738045985075,-311.4458035463906,,-131.3210329036161,357.46041128779206,1,-1,1
446,2014-03-13,111397.0,2.0,2014-03-13 00:00:00,2014-03-15 00:00:00,48.0,,,,353.7709987488892,237.30068446320536 degree,60.70941162109375,-197.6471527631984,390.73777365927,,581.1376798404513,-118.38233532766576,458.6146685719228,1,1,1
447,2014-03-17,111397.0,3.0,2014-03-17 00:00:00,2014-03-17 18:00:00,18.0,,,,117.13706714355413,254.19605951018488 degree,10.352294921875,-315.49467942632253,299.0160274181268,-382.6171425226191,,-100.92501311839864,383.0834443262224,1,-1,1
448,2014-03-22,111473.0,1.0,2014-03-22 06:00:00,2014-03-23 18:00:00,36.0,,,,318.6439888999177,188.3332162137932 degree,49.621826171875,-223.03422077181546,,-168.93161875088194,52.01716038767836,-279.8640776610593,,-1,-1,-1
449,2014-03-26,111502.0,1.0,2014-03-26 18:00:00,2014-03-27 18:00:00,24.0,,,,222.42024803172475,228.4296543488267 degree,52.2451171875,-350.92237306680295,,-696.5328911592059,,-131.64275870881423,469.20357484426626,-1,-1,1
450,2014-04-04,111560.0,1.0,2014-04-04 00:00:00,2014-04-05 12:00:00,36.0,,,,305.96892983960834,252.1846416272973 degree,32.3260498046875,-364.1342402179309,,-399.16615221890675,,-330.57025416490256,136.79323014016973,-1,-1,-1
451,2014-04-03,111560.0,2.0,2014-04-03 06:00:00,2014-04-04 00:00:00,18.0,,,,200.18451904394294,221.97565202184956 degree,17.524932861328125,-278.494448975424,160.61945144599508,-375.5549085082841,265.0779534098165,-326.85149996190756,,-1,-1,-1
452,2014-04-05,111611.0,1.0,2014-04-05 18:00:00,2014-04-06 00:00:00,6.0,,,,144.31274100217536,243.8147796333125 degree,20.14227294921875,-380.6249704345194,307.3568687385803,-380.54843126546217,,-279.9334093907936,199.7004326425557,-1,-1,-1
453,2014-05-14,111963.0,1.0,2014-05-14 06:00:00,2014-05-14 12:00:00,6.0,,,,159.27587667070668,274.9434451740117 degree,17.7691650390625,-845.2476238103708,,-1263.1445301844062,,-574.7164378427485,369.6646641465084,-1,-1,-1
454,2014-05-14,111964.0,1.0,2014-05-14 12:00:00,2014-05-14 18:00:00,6.0,,,,159.27587667070668,274.9434451740117 degree,11.764408111572266,-845.2476238103708,,-1263.1445301844062,,-574.7164378427485,369.6646641465084,-1,-1,-1
455,2014-05-15,111968.0,1.0,2014-05-15 00:00:00,2014-05-15 06:00:00,6.0,,,,217.55902460937037,277.930138262555 degree,3.144683837890625,-765.2893068810076,,-1268.1811089164285,,-403.0576263952928,,-1,-1,-1
456,2014-05-16,111977.0,1.0,2014-05-16 12:00:00,2014-05-16 18:00:00,6.0,,,,106.63401434987468,222.50739167802888 degree,9.65179443359375,-855.097412986331,,-1362.6839207775668,,-501.1942830858863,,-1,-1,-1
457,1980-03-01,3580.0,2.0,1980-03-01 06:00:00,1980-03-02 18:00:00,36.0,,,,158.5755902376796,237.8264356649075 degree,24.5047607421875,-476.8173687201562,,-504.91902515363523,,-199.90397639046347,,-1,-1,-1
458,1980-03-13,3668.0,2.0,1980-03-13 12:00:00,1980-03-14 00:00:00,12.0,,,,137.28271150495337,224.1684121860786 degree,9.443603515625,-479.5181935480944,,-312.379577858452,,-167.657785524595,264.3086668047411,-1,-1,1
459,1980-03-14,3677.0,2.0,1980-03-14 12:00:00,1980-03-14 18:00:00,6.0,,,,179.66019025274818,240.07379707757036 degree,20.589599609375,-375.0599216990917,,-339.41632266858403,,-169.3663216219144,245.4956446217442,-1,-1,-1
460,1980-04-04,3831.0,2.0,1980-04-04 00:00:00,1980-04-05 00:00:00,24.0,,,,274.20798734451927,233.4302107021056 degree,12.822265625,-351.91650087226867,327.90122379157,-426.1350962382178,585.9237030484942,-307.8855161828376,164.4800392443126,-1,1,-1
461,1980-04-03,3831.0,3.0,1980-04-03 12:00:00,1980-04-05 18:00:00,54.0,,,,347.9729988786388,241.18494376610198 degree,99.34733581542969,-349.0435283549347,,-357.77673756955534,,-237.5178247594987,174.80230240793267,-1,-1,-1
462,1980-04-04,3845.0,2.0,1980-04-04 06:00:00,1980-04-04 12:00:00,6.0,,,,158.803358910014,251.3466561826784 degree,8.86236572265625,-351.91650087226867,327.90122379157,-426.1350962382178,585.9237030484942,-307.8855161828376,164.4800392443126,-1,1,-1
463,1980-04-16,3919.0,2.0,1980-04-16 00:00:00,1980-04-18 00:00:00,48.0,,,,262.8044472426964,232.68409954915973 degree,19.285369873046875,-715.2055503927728,541.604989890779,-606.1650592530881,827.2409465513118,-315.6456024305807,,1,1,-1
464,1980-04-29,4046.0,2.0,1980-04-29 12:00:00,1980-04-29 18:00:00,6.0,,,,308.0273397772178,261.63443573887 degree,18.33416748046875,-1221.6867064628852,470.08090596673037,-1096.006570550418,,-363.7173145016379,160.04271433937424,-1,-1,-1
465,1980-04-29,4057.0,2.0,1980-04-29 18:00:00,1980-04-30 00:00:00,6.0,,,,308.0273397772178,261.63443573887 degree,14.80120849609375,-1221.6867064628852,470.08090596673037,-1096.006570550418,,-363.7173145016379,160.04271433937424,-1,-1,-1
466,1981-03-01,6752.0,2.0,1981-03-01 06:00:00,1981-03-02 12:00:00,30.0,,,,158.437348109562,245.88596902535664 degree,3.9981689453125,-477.9577708395078,,-724.6136861928943,,-232.84769585804167,,-1,-1,-1
467,1981-04-09,7051.0,2.0,1981-04-09 12:00:00,1981-04-14 00:00:00,108.0,,,,486.22656836569035,248.80407905509438 degree,77.58950805664062,-515.132990178106,479.6346833774218,-561.9620968309921,512.1340733605047,-487.7122870096339,,1,-1,-1
468,1981-04-14,7051.0,3.0,1981-04-14 00:00:00,1981-04-14 18:00:00,18.0,,,,237.47072836241242,158.54297027206206 degree,23.375640869140625,-697.0692674671666,551.8323897775541,-636.0441211321526,,-367.5845415768816,275.1022656016177,1,-1,1
469,1981-04-17,7114.0,2.0,1981-04-17 06:00:00,1981-04-17 18:00:00,12.0,,,,56.69676271320082,294.49315899525493 degree,,-766.3137826106407,545.4593433369228,-697.3553481870165,795.0636169626333,-320.58302483982084,175.92297235413903,1,1,-1
470,1981-04-18,7114.0,3.0,1981-04-18 00:00:00,1981-04-18 06:00:00,6.0,,,,423.8856424555265,222.3750883744694 degree,94.74853515625,-675.0669600550915,794.0315993860002,-521.2736015098211,985.1238997858839,-354.5685068417872,,1,1,-1
471,1981-04-29,7212.0,2.0,1981-04-29 06:00:00,1981-04-30 00:00:00,18.0,,,,215.29304516464228,194.52452086773877 degree,16.516082763671875,-785.7926031471991,430.12862802461353,-971.65115363183,585.8431529348351,-425.50062927431594,128.11624714660957,-1,-1,-1
472,1981-04-30,7223.0,2.0,1981-04-30 06:00:00,1981-05-02 06:00:00,48.0,,,,263.2926890954419,222.16653765260682 degree,12.253204345703125,-1216.5318037903073,509.76079061144407,-927.6912508115917,597.1643775987488,-541.0486768714013,,-1,-1,-1
473,1981-05-01,7232.0,2.0,1981-05-01 06:00:00,1981-05-01 12:00:00,6.0,,,,150.47928386751644,217.04834049470415 degree,3.155548095703125,-1038.2845878072344,497.12728744481416,-817.1710574694248,776.7711102974492,-520.968248521992,251.77520941403418,1,-1,-1
474,1981-05-02,7242.0,2.0,1981-05-02 12:00:00,1981-05-02 18:00:00,6.0,,,,64.26773664003719,261.9282334262531 degree,,-816.3801116384876,765.8610990785274,-654.592014633171,899.0288219367702,-387.05677361773786,,1,-1,-1
475,1982-03-02,9855.0,2.0,1982-03-02 00:00:00,1982-03-02 06:00:00,6.0,,,,24.94205716867508,192.40681889170284 degree,,-580.6123157158509,,-416.4232790579049,,-159.043036203681,334.1209726840848,-1,-1,1
476,1982-03-01,9855.0,3.0,1982-03-01 18:00:00,1982-03-02 00:00:00,6.0,,,,325.12520913980046,267.0115505164312 degree,12.492919921875,-567.9556503109002,,-704.2668820922072,,-146.4647378761405,161.34002075301441,-1,-1,-1
477,1982-03-03,9848.0,2.0,1982-03-03 00:00:00,1982-03-04 00:00:00,24.0,,,,272.4208560802986,237.8417925357581 degree,24.8489990234375,-576.50776837551,,-387.4051636510011,,-151.49408039203007,,-1,-1,-1
478,1982-03-03,9871.0,2.0,1982-03-03 06:00:00,1982-03-03 18:00:00,12.0,,,,272.4208560802986,237.8417925357581 degree,24.8489990234375,-576.50776837551,,-387.4051636510011,,-151.49408039203007,,-1,-1,-1
479,1982-03-05,9871.0,3.0,1982-03-05 18:00:00,1982-03-06 00:00:00,6.0,,,,567.6467483509243,277.0392957071218 degree,3.9130859375,-659.710987914645,,-1397.7844249151442,,-174.7788355059326,,-1,-1,-1
480,1982-03-13,9941.0,2.0,1982-03-13 12:00:00,1982-03-14 00:00:00,12.0,,,,151.88943549532692,218.11994132209966 degree,3.434326171875,-302.67480457676265,,-270.65771333316945,,-308.506417375801,,-1,-1,-1
481,1982-03-14,9952.0,2.0,1982-03-14 06:00:00,1982-03-14 12:00:00,6.0,,,,142.06633235856876,239.2469477802612 degree,9.4879150390625,-229.36654010671253,,-399.6975131310328,,-248.8486150715875,,-1,-1,-1
482,1982-03-26,10057.0,2.0,1982-03-26 06:00:00,1982-03-26 18:00:00,12.0,,,,263.2016236645593,225.648646945989 degree,18.961639404296875,-266.19521631897175,,-234.29971392510998,,-153.90989750780403,308.5711207940507,-1,-1,1
483,1983-03-06,12984.0,2.0,1983-03-06 06:00:00,1983-03-06 12:00:00,6.0,,,,252.4688654781649,247.04039607656057 degree,8.5552978515625,-243.7891213247887,,-209.2773385027349,594.7412012465795,-468.7134257720537,,-1,1,-1
484,1983-03-15,13068.0,2.0,1983-03-15 00:00:00,1983-03-15 12:00:00,12.0,,,,60.2714645130076,278.10996014890566 degree,6.2227783203125,-333.82267400388884,,-583.780592123162,,-262.49079347817315,,-1,-1,-1
485,1983-03-14,13068.0,3.0,1983-03-14 12:00:00,1983-03-15 00:00:00,12.0,,,,535.5546106776154,275.2425707758598 degree,26.28173828125,-342.4378977274833,,-302.41207956813344,,-240.35061827234316,,-1,-1,-1
486,1983-03-22,13101.0,2.0,1983-03-22 06:00:00,1983-03-22 18:00:00,12.0,,,,8.500060362806211,264.4987116888943 degree,,-750.651811420498,,-580.0228980087948,,-478.69981558304613,,-1,-1,-1
487,1983-03-20,13101.0,3.0,1983-03-20 00:00:00,1983-03-22 00:00:00,48.0,,,,897.5592951733486,242.7971312643804 degree,121.9658203125,-656.4686067555859,,-1103.6794039692404,,-187.88568233831145,235.48115285420045,-1,-1,-1
488,1983-03-22,13127.0,2.0,1983-03-22 00:00:00,1983-03-22 06:00:00,6.0,,,,18.96249044239493,36.36050159932379 degree,,-750.651811420498,,-580.0228980087948,,-478.69981558304613,,-1,-1,-1
489,1983-05-05,13478.0,2.0,1983-05-05 12:00:00,1983-05-05 18:00:00,6.0,,,,90.69852094102143,236.1305439354207 degree,16.985031127929688,-1318.9476090356836,,-1196.3526366652131,,-657.0966599607274,,-1,-1,-1
490,1983-05-13,13547.0,2.0,1983-05-13 06:00:00,1983-05-13 18:00:00,12.0,,,,119.06128662263242,243.29491425719073 degree,20.83929443359375,-1518.192166541582,,-1343.4887061418167,,-431.5248115510546,,-1,-1,-1
491,1983-05-30,13703.0,2.0,1983-05-30 00:00:00,1983-05-31 00:00:00,24.0,,,,274.31335193431255,250.6558127285035 degree,23.24169921875,-1741.6858847302287,258.3658152015023,-1571.6216579140237,,-874.8747973889886,290.6608883680833,-1,-1,1
492,1984-03-13,16223.0,2.0,1984-03-13 00:00:00,1984-03-13 06:00:00,6.0,,,,193.0607058360571,260.25558776575576 degree,10.5015869140625,-324.93954590561407,498.99984389848015,-199.2839322971472,,-81.17244406305446,325.2425606982308,1,-1,1
493,1984-03-12,16223.0,3.0,1984-03-12 12:00:00,1984-03-13 00:00:00,12.0,,,,378.21474000650664,248.38397521647977 degree,19.249755859375,-304.3126482779851,447.46217251766257,-432.3481297667246,,-80.31259133195726,372.3011629441428,1,-1,1
