,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,freeze,prec,month,year,ivtdir_new,freeze_final
141,37160.0,3.0,1990-12-17 18:00:00,1990-12-19 00:00:00,30.0,,,,524.0581157097118,229.52658984851857 degree,253.29106,31.59912109375,12,1990,229.52658984851857,1
142,37175.0,1.0,1990-12-19 12:00:00,1990-12-19 18:00:00,6.0,,,,25.905101241211785,221.76393996873958 degree,372.25742,,12,1990,221.76393996873958,0
143,37189.0,1.0,1990-12-22 00:00:00,1990-12-23 00:00:00,24.0,,,,101.26042537229296,239.2492935784197 degree,219.21005,4.803955078125,12,1990,239.2492935784197,0
144,37189.0,2.0,1990-12-21 18:00:00,1990-12-22 00:00:00,6.0,,,,108.73354058170224,221.90125118886132 degree,79.30987,2.7615966796875,12,1990,221.90125118886132,0
145,37230.0,1.0,1990-12-26 00:00:00,1990-12-29 00:00:00,72.0,,,,456.1168870652147,185.563658703901 degree,-412.9985,274.049560546875,12,1990,185.563658703901,0
146,37230.0,3.0,1990-12-29 00:00:00,1990-12-30 12:00:00,36.0,,,,84.4577535662984,264.1545172762832 degree,349.31583,,12,1990,264.1545172762832,1
147,37326.0,1.0,1991-01-06 06:00:00,1991-01-06 12:00:00,6.0,,,,75.2601232804652,158.00893640219022 degree,-485.62433,2.849853515625,1,1991,158.00893640219022,0
148,37381.0,1.0,1991-01-15 00:00:00,1991-01-15 12:00:00,12.0,,,,31.69094519866632,266.47355074767154 degree,-501.5886,,1,1991,266.47355074767154,0
149,37457.0,1.0,1991-01-26 00:00:00,1991-01-28 12:00:00,60.0,,,,367.84158497324927,246.74433429734074 degree,255.98753,174.3875732421875,1,1991,246.74433429734074,0
150,37457.0,2.0,1991-01-24 06:00:00,1991-01-26 00:00:00,42.0,,,,220.1167364931134,239.2263459599942 degree,-168.52783,53.25897216796875,1,1991,239.2263459599942,0
