,trackID,ar_cat,start_date,end_date,duration
1,2861.0,1,1979-12-02 00:00:00,1979-12-02 18:00:00,18.0
2,2871.0,1,1979-12-09 06:00:00,1979-12-09 18:00:00,12.0
3,2975.0,1,1979-12-16 12:00:00,1979-12-17 00:00:00,12.0
4,2988.0,1,1979-12-21 00:00:00,1979-12-22 12:00:00,36.0
5,3026.0,1,1979-12-24 06:00:00,1979-12-24 12:00:00,6.0
6,3033.0,1,1979-12-24 18:00:00,1979-12-25 00:00:00,6.0
7,3038.0,1,1979-12-28 00:00:00,1979-12-28 18:00:00,18.0
8,3065.0,1,1979-12-30 12:00:00,1979-12-31 00:00:00,12.0
9,3137.0,1,1980-01-07 18:00:00,1980-01-08 00:00:00,6.0
11,3204.0,1,1980-01-15 00:00:00,1980-01-15 06:00:00,6.0
12,3223.0,1,1980-01-17 18:00:00,1980-01-18 12:00:00,18.0
13,3253.0,1,1980-01-24 00:00:00,1980-01-25 00:00:00,24.0
15,3281.0,1,1980-01-25 12:00:00,1980-01-25 18:00:00,6.0
20,3401.0,1,1980-02-12 00:00:00,1980-02-13 00:00:00,24.0
21,3465.0,1,1980-02-18 00:00:00,1980-02-19 12:00:00,36.0
22,3486.0,1,1980-02-21 00:00:00,1980-02-21 18:00:00,18.0
23,3540.0,1,1980-02-26 00:00:00,1980-02-27 00:00:00,24.0
24,3579.0,1,1980-03-03 00:00:00,1980-03-04 06:00:00,30.0
26,3603.0,1,1980-03-05 06:00:00,1980-03-06 00:00:00,18.0
33,3719.0,1,1980-03-20 00:00:00,1980-03-21 00:00:00,24.0
66,6344.0,1,1981-01-13 00:00:00,1981-01-13 06:00:00,6.0
70,6431.0,1,1981-01-28 00:00:00,1981-01-28 12:00:00,12.0
73,6534.0,1,1981-02-02 00:00:00,1981-02-03 18:00:00,42.0
77,6618.0,1,1981-02-12 06:00:00,1981-02-13 00:00:00,18.0
78,6624.0,1,1981-02-13 06:00:00,1981-02-14 00:00:00,18.0
80,6704.0,1,1981-02-22 06:00:00,1981-02-22 18:00:00,12.0
81,6718.0,1,1981-02-26 00:00:00,1981-02-26 18:00:00,18.0
83,6760.0,1,1981-03-04 00:00:00,1981-03-04 18:00:00,18.0
84,6783.0,1,1981-03-04 18:00:00,1981-03-05 06:00:00,12.0
85,6738.0,1,1981-03-13 00:00:00,1981-03-14 18:00:00,42.0
86,6843.0,1,1981-03-13 12:00:00,1981-03-15 00:00:00,36.0
87,6871.0,1,1981-03-17 00:00:00,1981-03-17 06:00:00,6.0
89,6887.0,1,1981-03-18 06:00:00,1981-03-18 12:00:00,6.0
92,6934.0,1,1981-03-28 00:00:00,1981-03-28 06:00:00,6.0
93,6958.0,1,1981-03-28 12:00:00,1981-03-28 18:00:00,6.0
94,6962.0,1,1981-03-29 00:00:00,1981-03-29 06:00:00,6.0
95,6965.0,1,1981-03-29 12:00:00,1981-03-30 00:00:00,12.0
96,6985.0,1,1981-04-01 12:00:00,1981-04-02 00:00:00,12.0
97,6994.0,1,1981-04-02 06:00:00,1981-04-02 12:00:00,6.0
104,7205.0,1,1981-04-28 00:00:00,1981-04-28 12:00:00,12.0
124,9350.0,1,1981-12-26 12:00:00,1981-12-26 18:00:00,6.0
126,9515.0,1,1982-01-17 12:00:00,1982-01-18 12:00:00,24.0
130,9605.0,1,1982-01-29 00:00:00,1982-01-30 00:00:00,24.0
131,9621.0,1,1982-02-02 00:00:00,1982-02-02 12:00:00,12.0
133,9680.0,1,1982-02-09 00:00:00,1982-02-10 12:00:00,36.0
134,9719.0,1,1982-02-14 12:00:00,1982-02-15 06:00:00,18.0
135,9758.0,1,1982-02-16 18:00:00,1982-02-18 00:00:00,30.0
136,9804.0,1,1982-02-22 06:00:00,1982-02-22 12:00:00,6.0
137,9810.0,1,1982-02-25 12:00:00,1982-02-27 06:00:00,42.0
142,9892.0,1,1982-03-07 00:00:00,1982-03-07 12:00:00,12.0
143,9900.0,1,1982-03-07 18:00:00,1982-03-08 00:00:00,6.0
146,9961.0,1,1982-03-15 06:00:00,1982-03-15 12:00:00,6.0
148,9994.0,1,1982-03-20 00:00:00,1982-03-22 00:00:00,48.0
149,10016.0,1,1982-03-20 12:00:00,1982-03-20 18:00:00,6.0
152,10064.0,1,1982-03-28 00:00:00,1982-03-30 12:00:00,60.0
153,10096.0,1,1982-03-31 12:00:00,1982-03-31 18:00:00,6.0
158,10251.0,1,1982-04-19 06:00:00,1982-04-19 12:00:00,6.0
167,12271.0,1,1982-12-07 06:00:00,1982-12-09 12:00:00,54.0
168,12302.0,1,1982-12-10 18:00:00,1982-12-12 00:00:00,30.0
176,12590.0,1,1983-01-20 12:00:00,1983-01-21 12:00:00,24.0
177,12616.0,1,1983-01-21 18:00:00,1983-01-22 00:00:00,6.0
178,12631.0,1,1983-01-25 00:00:00,1983-01-25 18:00:00,18.0
179,12649.0,1,1983-01-26 12:00:00,1983-01-28 12:00:00,48.0
183,12779.0,1,1983-02-09 12:00:00,1983-02-10 00:00:00,12.0
192,12918.0,1,1983-02-28 00:00:00,1983-03-01 00:00:00,24.0
195,12973.0,1,1983-03-07 00:00:00,1983-03-08 06:00:00,30.0
196,13011.0,1,1983-03-09 12:00:00,1983-03-09 18:00:00,6.0
197,13022.0,1,1983-03-10 06:00:00,1983-03-11 00:00:00,18.0
198,13034.0,1,1983-03-13 00:00:00,1983-03-13 18:00:00,18.0
199,13054.0,1,1983-03-13 00:00:00,1983-03-13 06:00:00,6.0
200,13060.0,1,1983-03-13 12:00:00,1983-03-13 18:00:00,6.0
201,13063.0,1,1983-03-16 00:00:00,1983-03-16 18:00:00,18.0
203,13082.0,1,1983-03-16 00:00:00,1983-03-16 18:00:00,18.0
208,13131.0,1,1983-03-23 06:00:00,1983-03-26 00:00:00,66.0
210,13202.0,1,1983-04-01 06:00:00,1983-04-01 12:00:00,6.0
211,13216.0,1,1983-04-02 12:00:00,1983-04-03 06:00:00,18.0
212,13230.0,1,1983-04-04 18:00:00,1983-04-06 18:00:00,48.0
219,13275.0,1,1983-04-11 00:00:00,1983-04-12 18:00:00,42.0
220,13304.0,1,1983-04-13 06:00:00,1983-04-13 12:00:00,6.0
221,13309.0,1,1983-04-13 18:00:00,1983-04-14 00:00:00,6.0
226,13464.0,1,1983-05-02 06:00:00,1983-05-02 12:00:00,6.0
227,13467.0,1,1983-05-02 12:00:00,1983-05-03 00:00:00,12.0
228,13470.0,1,1983-05-02 18:00:00,1983-05-03 00:00:00,6.0
229,13472.0,1,1983-05-03 06:00:00,1983-05-04 00:00:00,18.0
238,13666.0,1,1983-05-25 06:00:00,1983-05-25 12:00:00,6.0
239,13684.0,1,1983-05-26 12:00:00,1983-05-26 18:00:00,6.0
241,15502.0,1,1983-12-12 12:00:00,1983-12-13 06:00:00,18.0
261,16233.0,1,1984-03-15 00:00:00,1984-03-18 00:00:00,72.0
266,16353.0,1,1984-03-30 12:00:00,1984-04-01 18:00:00,54.0
287,16669.0,1,1984-05-10 12:00:00,1984-05-10 18:00:00,6.0
295,18574.0,1,1984-12-11 06:00:00,1984-12-11 12:00:00,6.0
297,18606.0,1,1984-12-15 00:00:00,1984-12-15 12:00:00,12.0
299,18713.0,1,1984-12-29 00:00:00,1984-12-29 18:00:00,18.0
306,18868.0,1,1985-01-17 00:00:00,1985-01-17 06:00:00,6.0
307,18875.0,1,1985-01-17 12:00:00,1985-01-17 18:00:00,6.0
308,18924.0,1,1985-01-24 12:00:00,1985-01-24 18:00:00,6.0
315,19211.0,1,1985-03-04 00:00:00,1985-03-05 00:00:00,24.0
317,19250.0,1,1985-03-08 00:00:00,1985-03-08 18:00:00,18.0
322,19341.0,1,1985-03-25 00:00:00,1985-03-26 12:00:00,36.0
324,19376.0,1,1985-03-25 12:00:00,1985-03-25 18:00:00,6.0
325,19382.0,1,1985-03-26 00:00:00,1985-03-26 18:00:00,18.0
326,19413.0,1,1985-03-30 18:00:00,1985-03-31 00:00:00,6.0
327,19415.0,1,1985-03-31 00:00:00,1985-04-01 00:00:00,24.0
329,19477.0,1,1985-04-07 12:00:00,1985-04-07 18:00:00,6.0
330,19496.0,1,1985-04-11 00:00:00,1985-04-11 12:00:00,12.0
332,19510.0,1,1985-04-11 00:00:00,1985-04-11 18:00:00,18.0
333,19519.0,1,1985-04-11 18:00:00,1985-04-12 00:00:00,6.0
335,19552.0,1,1985-04-16 12:00:00,1985-04-17 12:00:00,24.0
338,19706.0,1,1985-05-06 18:00:00,1985-05-09 00:00:00,54.0
339,19722.0,1,1985-05-08 12:00:00,1985-05-08 18:00:00,6.0
340,19727.0,1,1985-05-09 06:00:00,1985-05-09 12:00:00,6.0
345,21526.0,1,1985-12-05 06:00:00,1985-12-07 00:00:00,42.0
354,21689.0,1,1985-12-27 06:00:00,1985-12-27 12:00:00,6.0
355,21687.0,1,1985-12-27 18:00:00,1985-12-28 18:00:00,24.0
356,21695.0,1,1985-12-28 06:00:00,1985-12-28 18:00:00,12.0
361,21857.0,1,1986-01-20 12:00:00,1986-01-22 00:00:00,36.0
362,21932.0,1,1986-02-01 18:00:00,1986-02-02 18:00:00,24.0
366,22075.0,1,1986-02-19 06:00:00,1986-02-19 18:00:00,12.0
367,22083.0,1,1986-02-20 06:00:00,1986-02-20 12:00:00,6.0
369,22161.0,1,1986-03-03 00:00:00,1986-03-03 12:00:00,12.0
370,22177.0,1,1986-03-04 12:00:00,1986-03-04 18:00:00,6.0
371,22188.0,1,1986-03-08 00:00:00,1986-03-10 18:00:00,66.0
372,22233.0,1,1986-03-11 12:00:00,1986-03-14 00:00:00,60.0
373,22268.0,1,1986-03-16 00:00:00,1986-03-17 18:00:00,42.0
374,22271.0,1,1986-03-16 06:00:00,1986-03-16 18:00:00,12.0
376,22304.0,1,1986-03-20 06:00:00,1986-03-21 06:00:00,24.0
377,22358.0,1,1986-03-26 00:00:00,1986-03-28 00:00:00,48.0
383,22472.0,1,1986-04-10 00:00:00,1986-04-12 06:00:00,54.0
392,22629.0,1,1986-04-28 00:00:00,1986-04-28 06:00:00,6.0
393,22643.0,1,1986-04-29 12:00:00,1986-04-29 18:00:00,6.0
402,24571.0,1,1986-12-06 00:00:00,1986-12-07 00:00:00,24.0
403,24668.0,1,1986-12-11 12:00:00,1986-12-11 18:00:00,6.0
408,24738.0,1,1986-12-21 00:00:00,1986-12-21 12:00:00,12.0
415,25043.0,1,1987-01-28 00:00:00,1987-01-28 12:00:00,12.0
416,25053.0,1,1987-01-28 12:00:00,1987-01-28 18:00:00,6.0
418,25132.0,1,1987-02-11 00:00:00,1987-02-12 06:00:00,30.0
421,25365.0,1,1987-03-14 06:00:00,1987-03-15 18:00:00,36.0
425,25421.0,1,1987-03-20 12:00:00,1987-03-20 18:00:00,6.0
426,25429.0,1,1987-03-21 12:00:00,1987-03-23 00:00:00,36.0
427,25450.0,1,1987-03-24 12:00:00,1987-03-24 18:00:00,6.0
428,25426.0,1,1987-03-28 00:00:00,1987-03-29 06:00:00,30.0
429,25473.0,1,1987-03-30 06:00:00,1987-04-01 00:00:00,42.0
430,25496.0,1,1987-03-31 18:00:00,1987-04-01 00:00:00,6.0
435,25529.0,1,1987-04-06 00:00:00,1987-04-07 18:00:00,42.0
449,25788.0,1,1987-05-07 12:00:00,1987-05-07 18:00:00,6.0
455,25979.0,1,1987-05-30 06:00:00,1987-05-30 12:00:00,6.0
461,27845.0,1,1987-12-30 00:00:00,1988-01-01 18:00:00,66.0
462,27886.0,1,1988-01-02 18:00:00,1988-01-03 00:00:00,6.0
463,27905.0,1,1988-01-08 00:00:00,1988-01-08 12:00:00,12.0
466,28022.0,1,1988-01-19 12:00:00,1988-01-21 00:00:00,36.0
467,28081.0,1,1988-01-26 18:00:00,1988-01-27 00:00:00,6.0
471,28230.0,1,1988-02-18 00:00:00,1988-02-20 00:00:00,48.0
474,28310.0,1,1988-02-25 00:00:00,1988-02-25 12:00:00,12.0
475,28297.0,1,1988-02-25 12:00:00,1988-02-26 06:00:00,18.0
479,28248.0,1,1988-03-06 12:00:00,1988-03-06 18:00:00,6.0
480,28409.0,1,1988-03-10 00:00:00,1988-03-12 00:00:00,48.0
481,28427.0,1,1988-03-10 00:00:00,1988-03-10 12:00:00,12.0
483,28463.0,1,1988-03-15 00:00:00,1988-03-15 06:00:00,6.0
484,28467.0,1,1988-03-15 06:00:00,1988-03-15 18:00:00,12.0
485,28471.0,1,1988-03-16 06:00:00,1988-03-16 12:00:00,6.0
488,28524.0,1,1988-03-23 12:00:00,1988-03-25 00:00:00,36.0
490,28597.0,1,1988-04-01 12:00:00,1988-04-01 18:00:00,6.0
494,28793.0,1,1988-04-28 06:00:00,1988-04-28 18:00:00,12.0
495,28810.0,1,1988-04-29 12:00:00,1988-04-29 18:00:00,6.0
507,30769.0,1,1988-12-01 06:00:00,1988-12-02 06:00:00,24.0
508,30776.0,1,1988-12-02 06:00:00,1988-12-02 12:00:00,6.0
511,30913.0,1,1988-12-29 00:00:00,1988-12-29 18:00:00,18.0
514,31016.0,1,1989-01-04 00:00:00,1989-01-06 12:00:00,60.0
517,31202.0,1,1989-01-29 18:00:00,1989-01-30 06:00:00,12.0
518,31225.0,1,1989-02-03 00:00:00,1989-02-03 18:00:00,18.0
520,31322.0,1,1989-02-12 06:00:00,1989-02-12 12:00:00,6.0
521,31344.0,1,1989-02-14 18:00:00,1989-02-15 00:00:00,6.0
523,31359.0,1,1989-02-23 00:00:00,1989-02-24 06:00:00,30.0
525,31550.0,1,1989-03-17 06:00:00,1989-03-22 00:00:00,114.0
529,31647.0,1,1989-03-30 00:00:00,1989-03-31 18:00:00,42.0
531,31752.0,1,1989-04-06 12:00:00,1989-04-09 00:00:00,60.0
532,31763.0,1,1989-04-08 12:00:00,1989-04-08 18:00:00,6.0
537,31897.0,1,1989-04-24 12:00:00,1989-04-26 00:00:00,36.0
541,31929.0,1,1989-04-29 00:00:00,1989-04-29 12:00:00,12.0
542,31937.0,1,1989-04-29 06:00:00,1989-04-30 06:00:00,24.0
543,31939.0,1,1989-04-30 00:00:00,1989-05-01 06:00:00,30.0
544,31958.0,1,1989-05-01 12:00:00,1989-05-02 00:00:00,12.0
556,33946.0,1,1989-12-07 00:00:00,1989-12-08 12:00:00,36.0
557,34037.0,1,1989-12-16 00:00:00,1989-12-16 18:00:00,18.0
558,34051.0,1,1989-12-17 06:00:00,1989-12-18 00:00:00,18.0
566,34284.0,1,1990-01-16 00:00:00,1990-01-20 00:00:00,96.0
567,34336.0,1,1990-01-20 06:00:00,1990-01-20 12:00:00,6.0
568,34340.0,1,1990-01-20 18:00:00,1990-01-21 00:00:00,6.0
569,34384.0,1,1990-01-25 06:00:00,1990-01-26 00:00:00,18.0
570,34388.0,1,1990-01-25 06:00:00,1990-01-25 12:00:00,6.0
571,34412.0,1,1990-01-29 00:00:00,1990-01-29 06:00:00,6.0
572,34426.0,1,1990-01-29 06:00:00,1990-01-29 12:00:00,6.0
573,34436.0,1,1990-01-30 12:00:00,1990-01-30 18:00:00,6.0
575,34467.0,1,1990-02-07 00:00:00,1990-02-07 18:00:00,18.0
576,34507.0,1,1990-02-11 00:00:00,1990-02-12 18:00:00,42.0
580,34641.0,1,1990-02-26 06:00:00,1990-02-26 12:00:00,6.0
586,34811.0,1,1990-03-15 06:00:00,1990-03-16 00:00:00,18.0
589,34833.0,1,1990-03-20 00:00:00,1990-03-22 00:00:00,48.0
599,34984.0,1,1990-04-05 12:00:00,1990-04-06 18:00:00,30.0
600,35002.0,1,1990-04-09 06:00:00,1990-04-09 12:00:00,6.0
601,35003.0,1,1990-04-09 18:00:00,1990-04-11 06:00:00,36.0
623,37160.0,1,1990-12-19 00:00:00,1990-12-19 06:00:00,6.0
624,37175.0,1,1990-12-19 12:00:00,1990-12-19 18:00:00,6.0
625,37189.0,1,1990-12-22 00:00:00,1990-12-23 00:00:00,24.0
626,37230.0,1,1990-12-26 00:00:00,1990-12-29 00:00:00,72.0
629,37326.0,1,1991-01-06 06:00:00,1991-01-06 12:00:00,6.0
632,37381.0,1,1991-01-15 00:00:00,1991-01-15 12:00:00,12.0
635,37457.0,1,1991-01-26 00:00:00,1991-01-28 12:00:00,60.0
636,37594.0,1,1991-02-08 00:00:00,1991-02-11 12:00:00,84.0
640,37759.0,1,1991-03-01 00:00:00,1991-03-01 06:00:00,6.0
641,37758.0,1,1991-03-01 00:00:00,1991-03-02 18:00:00,42.0
642,37784.0,1,1991-03-03 00:00:00,1991-03-03 06:00:00,6.0
643,37786.0,1,1991-03-03 12:00:00,1991-03-04 00:00:00,12.0
646,37791.0,1,1991-03-07 00:00:00,1991-03-08 12:00:00,36.0
647,37873.0,1,1991-03-15 18:00:00,1991-03-18 00:00:00,54.0
652,37963.0,1,1991-03-26 12:00:00,1991-03-27 00:00:00,12.0
653,37973.0,1,1991-03-27 06:00:00,1991-03-27 18:00:00,12.0
654,37981.0,1,1991-03-28 06:00:00,1991-03-28 18:00:00,12.0
655,38004.0,1,1991-03-31 12:00:00,1991-04-01 00:00:00,12.0
660,38078.0,1,1991-04-11 06:00:00,1991-04-11 12:00:00,6.0
661,38077.0,1,1991-04-11 06:00:00,1991-04-11 12:00:00,6.0
667,38251.0,1,1991-05-04 00:00:00,1991-05-04 18:00:00,18.0
668,38266.0,1,1991-05-04 18:00:00,1991-05-05 06:00:00,12.0
669,38271.0,1,1991-05-05 12:00:00,1991-05-05 18:00:00,6.0
670,38275.0,1,1991-05-06 00:00:00,1991-05-06 06:00:00,6.0
671,38277.0,1,1991-05-06 06:00:00,1991-05-06 12:00:00,6.0
678,38381.0,1,1991-05-19 12:00:00,1991-05-19 18:00:00,6.0
680,38399.0,1,1991-05-24 00:00:00,1991-05-24 12:00:00,12.0
690,40272.0,1,1991-12-17 00:00:00,1991-12-17 06:00:00,6.0
694,40437.0,1,1992-01-04 00:00:00,1992-01-05 18:00:00,42.0
695,40480.0,1,1992-01-06 00:00:00,1992-01-07 00:00:00,24.0
697,40590.0,1,1992-01-22 00:00:00,1992-01-30 00:00:00,192.0
700,40704.0,1,1992-02-05 00:00:00,1992-02-06 00:00:00,24.0
701,40755.0,1,1992-02-11 06:00:00,1992-02-12 18:00:00,36.0
702,40832.0,1,1992-02-18 06:00:00,1992-02-18 12:00:00,6.0
704,40857.0,1,1992-02-27 00:00:00,1992-02-27 06:00:00,6.0
705,40909.0,1,1992-02-27 12:00:00,1992-02-28 00:00:00,12.0
706,40916.0,1,1992-02-28 06:00:00,1992-02-28 18:00:00,12.0
707,40930.0,1,1992-03-02 12:00:00,1992-03-04 00:00:00,36.0
708,40954.0,1,1992-03-04 06:00:00,1992-03-04 12:00:00,6.0
709,40998.0,1,1992-03-10 06:00:00,1992-03-11 18:00:00,36.0
710,41006.0,1,1992-03-12 00:00:00,1992-03-13 00:00:00,24.0
712,41030.0,1,1992-03-19 00:00:00,1992-03-19 18:00:00,18.0
713,41055.0,1,1992-03-19 00:00:00,1992-03-19 12:00:00,12.0
714,41063.0,1,1992-03-20 00:00:00,1992-03-20 06:00:00,6.0
715,41069.0,1,1992-03-20 06:00:00,1992-03-22 00:00:00,42.0
716,41078.0,1,1992-03-21 06:00:00,1992-03-21 12:00:00,6.0
717,41080.0,1,1992-03-21 18:00:00,1992-03-22 00:00:00,6.0
718,41083.0,1,1992-03-22 12:00:00,1992-03-22 18:00:00,6.0
719,41085.0,1,1992-03-23 06:00:00,1992-03-25 06:00:00,48.0
720,41097.0,1,1992-03-25 06:00:00,1992-03-25 18:00:00,12.0
721,41104.0,1,1992-03-26 00:00:00,1992-03-27 18:00:00,42.0
724,41136.0,1,1992-04-01 00:00:00,1992-04-01 18:00:00,18.0
725,41176.0,1,1992-04-03 12:00:00,1992-04-07 06:00:00,90.0
726,41209.0,1,1992-04-07 12:00:00,1992-04-07 18:00:00,6.0
729,41294.0,1,1992-04-18 12:00:00,1992-04-18 18:00:00,6.0
730,41298.0,1,1992-04-19 00:00:00,1992-04-20 00:00:00,24.0
748,43329.0,1,1992-12-04 12:00:00,1992-12-05 18:00:00,30.0
749,43345.0,1,1992-12-06 00:00:00,1992-12-07 12:00:00,36.0
750,43361.0,1,1992-12-07 18:00:00,1992-12-08 00:00:00,6.0
754,43518.0,1,1992-12-31 00:00:00,1992-12-31 18:00:00,18.0
760,43617.0,1,1993-01-13 00:00:00,1993-01-13 12:00:00,12.0
761,43640.0,1,1993-01-13 18:00:00,1993-01-14 00:00:00,6.0
762,43644.0,1,1993-01-14 06:00:00,1993-01-16 00:00:00,42.0
763,43731.0,1,1993-01-25 18:00:00,1993-01-26 00:00:00,6.0
764,43739.0,1,1993-01-26 18:00:00,1993-01-27 00:00:00,6.0
769,43880.0,1,1993-02-15 00:00:00,1993-02-15 12:00:00,12.0
776,43950.0,1,1993-02-24 12:00:00,1993-02-26 00:00:00,36.0
777,44006.0,1,1993-03-10 00:00:00,1993-03-12 12:00:00,60.0
778,44071.0,1,1993-03-13 00:00:00,1993-03-13 18:00:00,18.0
779,44114.0,1,1993-03-22 00:00:00,1993-03-23 00:00:00,24.0
788,44296.0,1,1993-04-12 12:00:00,1993-04-14 00:00:00,36.0
789,44311.0,1,1993-04-15 00:00:00,1993-04-16 18:00:00,42.0
801,44482.0,1,1993-05-07 00:00:00,1993-05-08 18:00:00,42.0
818,46651.0,1,1994-01-17 00:00:00,1994-01-17 06:00:00,6.0
820,46703.0,1,1994-01-24 12:00:00,1994-01-27 12:00:00,72.0
825,46797.0,1,1994-02-03 12:00:00,1994-02-04 00:00:00,12.0
826,46804.0,1,1994-02-04 06:00:00,1994-02-04 12:00:00,6.0
829,46925.0,1,1994-02-19 18:00:00,1994-02-20 00:00:00,6.0
830,46977.0,1,1994-02-25 00:00:00,1994-02-25 06:00:00,6.0
831,47003.0,1,1994-03-01 12:00:00,1994-03-02 00:00:00,12.0
832,47006.0,1,1994-03-02 06:00:00,1994-03-03 06:00:00,24.0
838,47087.0,1,1994-03-14 06:00:00,1994-03-15 00:00:00,18.0
839,47097.0,1,1994-03-17 00:00:00,1994-03-17 18:00:00,18.0
844,47190.0,1,1994-03-27 00:00:00,1994-03-29 00:00:00,48.0
846,47208.0,1,1994-03-27 00:00:00,1994-03-28 00:00:00,24.0
848,47242.0,1,1994-04-03 00:00:00,1994-04-05 12:00:00,60.0
852,47376.0,1,1994-04-18 18:00:00,1994-04-19 00:00:00,6.0
858,47566.0,1,1994-05-11 06:00:00,1994-05-11 18:00:00,12.0
859,47569.0,1,1994-05-11 12:00:00,1994-05-12 00:00:00,12.0
861,49372.0,1,1994-12-05 00:00:00,1994-12-08 00:00:00,72.0
863,49504.0,1,1994-12-21 00:00:00,1994-12-21 12:00:00,12.0
873,49799.0,1,1995-01-26 12:00:00,1995-01-27 00:00:00,12.0
874,49849.0,1,1995-02-09 00:00:00,1995-02-10 00:00:00,24.0
875,49910.0,1,1995-02-10 06:00:00,1995-02-12 00:00:00,42.0
878,50021.0,1,1995-02-24 00:00:00,1995-02-24 18:00:00,18.0
879,50017.0,1,1995-02-24 06:00:00,1995-02-25 00:00:00,18.0
884,50141.0,1,1995-03-14 12:00:00,1995-03-15 00:00:00,12.0
885,50170.0,1,1995-03-18 06:00:00,1995-03-19 00:00:00,18.0
887,50185.0,1,1995-03-23 00:00:00,1995-03-24 00:00:00,24.0
890,50241.0,1,1995-03-27 00:00:00,1995-03-28 12:00:00,36.0
891,50244.0,1,1995-03-27 00:00:00,1995-03-27 06:00:00,6.0
892,50245.0,1,1995-03-27 06:00:00,1995-03-27 18:00:00,12.0
895,50335.0,1,1995-04-07 06:00:00,1995-04-07 18:00:00,12.0
898,50416.0,1,1995-04-16 12:00:00,1995-04-17 06:00:00,18.0
905,50486.0,1,1995-04-24 00:00:00,1995-04-26 06:00:00,54.0
918,52483.0,1,1995-12-06 00:00:00,1995-12-08 00:00:00,48.0
920,52540.0,1,1995-12-13 00:00:00,1995-12-13 12:00:00,12.0
921,52552.0,1,1995-12-14 18:00:00,1995-12-15 00:00:00,6.0
922,52556.0,1,1995-12-17 00:00:00,1995-12-18 00:00:00,24.0
923,52596.0,1,1995-12-20 00:00:00,1995-12-20 06:00:00,6.0
924,52628.0,1,1995-12-26 06:00:00,1995-12-26 12:00:00,6.0
926,52782.0,1,1996-01-12 06:00:00,1996-01-13 06:00:00,24.0
927,52792.0,1,1996-01-13 12:00:00,1996-01-13 18:00:00,6.0
931,52878.0,1,1996-01-24 00:00:00,1996-01-24 12:00:00,12.0
933,52994.0,1,1996-02-05 12:00:00,1996-02-06 00:00:00,12.0
937,53053.0,1,1996-02-12 12:00:00,1996-02-12 18:00:00,6.0
939,53115.0,1,1996-02-22 00:00:00,1996-02-22 06:00:00,6.0
940,53118.0,1,1996-02-22 00:00:00,1996-02-24 00:00:00,48.0
941,53124.0,1,1996-02-22 12:00:00,1996-02-23 06:00:00,18.0
943,53185.0,1,1996-02-29 00:00:00,1996-02-29 06:00:00,6.0
944,53189.0,1,1996-02-29 12:00:00,1996-02-29 18:00:00,6.0
946,53142.0,1,1996-03-05 00:00:00,1996-03-06 00:00:00,24.0
948,53265.0,1,1996-03-13 00:00:00,1996-03-14 12:00:00,36.0
949,53276.0,1,1996-03-14 00:00:00,1996-03-16 00:00:00,48.0
950,53284.0,1,1996-03-14 18:00:00,1996-03-15 00:00:00,6.0
951,53295.0,1,1996-03-16 00:00:00,1996-03-16 06:00:00,6.0
952,53301.0,1,1996-03-16 18:00:00,1996-03-17 00:00:00,6.0
980,53739.0,1,1996-05-12 06:00:00,1996-05-12 18:00:00,12.0
987,55693.0,1,1996-12-23 12:00:00,1996-12-23 18:00:00,6.0
990,55893.0,1,1997-01-18 00:00:00,1997-01-19 00:00:00,24.0
992,55958.0,1,1997-01-22 00:00:00,1997-01-22 18:00:00,18.0
993,55983.0,1,1997-01-25 18:00:00,1997-01-27 00:00:00,30.0
994,56131.0,1,1997-02-12 06:00:00,1997-02-12 18:00:00,12.0
995,56199.0,1,1997-02-24 00:00:00,1997-02-24 12:00:00,12.0
996,56244.0,1,1997-02-28 00:00:00,1997-03-01 00:00:00,24.0
997,56283.0,1,1997-03-06 00:00:00,1997-03-07 12:00:00,36.0
1002,56370.0,1,1997-03-14 06:00:00,1997-03-14 12:00:00,6.0
1003,56375.0,1,1997-03-17 00:00:00,1997-03-19 12:00:00,60.0
1005,56464.0,1,1997-03-26 00:00:00,1997-03-26 06:00:00,6.0
1006,56477.0,1,1997-03-27 00:00:00,1997-03-28 00:00:00,24.0
1007,56484.0,1,1997-03-30 06:00:00,1997-03-31 06:00:00,24.0
1008,56503.0,1,1997-03-31 06:00:00,1997-03-31 12:00:00,6.0
1012,56579.0,1,1997-04-11 00:00:00,1997-04-12 00:00:00,24.0
1013,56654.0,1,1997-04-19 06:00:00,1997-04-19 18:00:00,12.0
1014,56711.0,1,1997-04-26 12:00:00,1997-04-26 18:00:00,6.0
1015,56776.0,1,1997-05-06 00:00:00,1997-05-06 18:00:00,18.0
1017,56807.0,1,1997-05-08 06:00:00,1997-05-08 12:00:00,6.0
1029,58768.0,1,1997-12-11 00:00:00,1997-12-11 12:00:00,12.0
1030,58764.0,1,1997-12-11 06:00:00,1997-12-11 12:00:00,6.0
1035,58932.0,1,1998-01-07 00:00:00,1998-01-07 12:00:00,12.0
1036,58972.0,1,1998-01-10 06:00:00,1998-01-11 00:00:00,18.0
1038,58994.0,1,1998-01-13 06:00:00,1998-01-14 12:00:00,30.0
1043,59113.0,1,1998-01-30 00:00:00,1998-01-31 18:00:00,42.0
1044,59119.0,1,1998-01-30 12:00:00,1998-01-31 06:00:00,18.0
1046,59206.0,1,1998-02-13 00:00:00,1998-02-15 12:00:00,60.0
1053,59341.0,1,1998-03-02 00:00:00,1998-03-04 18:00:00,66.0
