time,Unnamed: 0,date,time,kidmap,AR_CAT,hlat,hlon,tlat,tlon
2013-04-04 12:00:00,6513,2013-04-04,2013-04-04 12:00:00,108152.0,3,25.5,114.0,25.5,85.5
2013-04-04 18:00:00,6514,2013-04-04,2013-04-04 18:00:00,108152.0,3,27.0,120.0,21.0,97.5
2013-04-05 06:00:00,6515,2013-04-05,2013-04-05 06:00:00,108152.0,3,33.0,124.5,21.0,102.0
2013-04-06 12:00:00,6516,2013-04-06,2013-04-06 12:00:00,108157.0,1,31.5,54.0,18.0,48.0
2013-04-07 18:00:00,6517,2013-04-07,2013-04-07 18:00:00,108173.0,1,31.5,66.0,25.5,51.0
2013-04-08 00:00:00,6518,2013-04-08,2013-04-08 00:00:00,108173.0,1,33.0,64.5,18.0,57.0
2013-04-08 06:00:00,6519,2013-04-08,2013-04-08 06:00:00,108173.0,1,34.5,64.5,19.5,61.5
2013-04-08 12:00:00,6520,2013-04-08,2013-04-08 12:00:00,108173.0,1,34.5,69.0,19.5,66.0
2013-04-21 12:00:00,6521,2013-04-21,2013-04-21 12:00:00,108286.0,2,24.0,66.0,21.0,36.0
2013-04-21 18:00:00,6522,2013-04-21,2013-04-21 18:00:00,108286.0,2,24.0,67.5,18.0,42.0
2013-04-22 00:00:00,6523,2013-04-22,2013-04-22 00:00:00,108286.0,2,21.0,67.5,18.0,43.5
2013-04-22 06:00:00,6524,2013-04-22,2013-04-22 06:00:00,108297.0,2,36.0,115.5,22.5,106.5
2013-04-22 18:00:00,6525,2013-04-22,2013-04-22 18:00:00,108300.0,2,19.5,69.0,24.0,51.0
2013-04-22 18:00:00,6526,2013-04-22,2013-04-22 18:00:00,108301.0,2,48.0,70.5,45.0,42.0
2013-04-23 00:00:00,6527,2013-04-23,2013-04-23 00:00:00,108300.0,1,19.5,67.5,12.0,51.0
2013-04-23 06:00:00,6528,2013-04-23,2013-04-23 06:00:00,108300.0,1,22.5,70.5,13.5,52.5
2013-04-23 12:00:00,6529,2013-04-23,2013-04-23 12:00:00,108300.0,1,19.5,75.0,16.5,43.5
2013-04-23 12:00:00,6530,2013-04-23,2013-04-23 12:00:00,108301.0,1,52.5,75.0,43.5,46.5
2013-04-23 18:00:00,6531,2013-04-23,2013-04-23 18:00:00,108300.0,1,22.5,72.0,15.0,51.0
2013-04-24 00:00:00,6532,2013-04-24,2013-04-24 00:00:00,108300.0,1,22.5,72.0,24.0,52.5
2013-04-24 06:00:00,6533,2013-04-24,2013-04-24 06:00:00,108300.0,1,24.0,69.0,16.5,55.5
2013-04-24 12:00:00,6534,2013-04-24,2013-04-24 12:00:00,108300.0,1,22.5,73.5,15.0,51.0
2013-04-25 00:00:00,6535,2013-04-25,2013-04-25 00:00:00,108309.0,1,24.0,72.0,25.5,54.0
2013-04-26 00:00:00,6536,2013-04-26,2013-04-26 00:00:00,108319.0,2,25.5,66.0,10.5,45.0
2013-04-26 06:00:00,6537,2013-04-26,2013-04-26 06:00:00,108323.0,2,46.5,63.0,45.0,36.0
2013-04-26 12:00:00,6538,2013-04-26,2013-04-26 12:00:00,108324.0,2,24.0,43.5,13.5,51.0
2013-04-26 18:00:00,6539,2013-04-26,2013-04-26 18:00:00,108324.0,2,31.5,72.0,24.0,54.0
2013-04-27 00:00:00,6540,2013-04-27,2013-04-27 00:00:00,108312.0,1,51.0,40.5,33.0,3.0
2013-04-27 06:00:00,6541,2013-04-27,2013-04-27 06:00:00,108334.0,1,24.0,67.5,12.0,45.0
2013-04-27 12:00:00,6542,2013-04-27,2013-04-27 12:00:00,108334.0,1,24.0,69.0,12.0,45.0
2013-04-28 00:00:00,6543,2013-04-28,2013-04-28 00:00:00,108334.0,1,25.5,67.5,12.0,49.5
2013-05-02 06:00:00,6544,2013-05-02,2013-05-02 06:00:00,108373.0,2,19.5,105.0,25.5,88.5
2013-05-03 06:00:00,6545,2013-05-03,2013-05-03 06:00:00,108381.0,3,37.5,97.5,21.0,87.0
2013-05-07 00:00:00,6546,2013-05-07,2013-05-07 00:00:00,108408.0,3,21.0,100.5,22.5,84.0
2013-05-07 06:00:00,6547,2013-05-07,2013-05-07 06:00:00,108408.0,3,21.0,105.0,22.5,84.0
2013-05-13 12:00:00,6548,2013-05-13,2013-05-13 12:00:00,108463.0,3,25.5,106.5,27.0,88.5
2013-05-13 18:00:00,6549,2013-05-13,2013-05-13 18:00:00,108463.0,3,24.0,106.5,25.5,91.5
2013-05-14 00:00:00,6550,2013-05-14,2013-05-14 00:00:00,108463.0,3,27.0,109.5,24.0,88.5
2013-05-14 06:00:00,6551,2013-05-14,2013-05-14 06:00:00,108463.0,3,25.5,112.5,19.5,94.5
2013-05-14 12:00:00,6552,2013-05-14,2013-05-14 12:00:00,108463.0,3,25.5,114.0,22.5,97.5
2013-05-14 18:00:00,6553,2013-05-14,2013-05-14 18:00:00,108463.0,3,25.5,115.5,21.0,96.0
2013-05-15 06:00:00,6554,2013-05-15,2013-05-15 06:00:00,108463.0,3,25.5,126.0,12.0,88.5
2013-05-15 12:00:00,6555,2013-05-15,2013-05-15 12:00:00,108463.0,3,27.0,120.0,15.0,88.5
2013-05-15 18:00:00,6556,2013-05-15,2013-05-15 18:00:00,108463.0,3,27.0,120.0,15.0,91.5
2013-05-16 00:00:00,6557,2013-05-16,2013-05-16 00:00:00,108463.0,3,27.0,132.0,15.0,91.5
2013-05-16 06:00:00,6558,2013-05-16,2013-05-16 06:00:00,108491.0,3,22.5,105.0,16.5,93.0
2013-05-16 18:00:00,6559,2013-05-16,2013-05-16 18:00:00,108501.0,3,30.0,106.5,19.5,94.5
2013-05-17 00:00:00,6560,2013-05-17,2013-05-17 00:00:00,108501.0,3,30.0,108.0,19.5,96.0
2013-05-17 06:00:00,6561,2013-05-17,2013-05-17 06:00:00,108501.0,3,30.0,111.0,19.5,97.5
2013-05-19 00:00:00,6562,2013-05-19,2013-05-19 00:00:00,108520.0,3,45.0,82.5,43.5,46.5
2013-05-19 06:00:00,6563,2013-05-19,2013-05-19 06:00:00,108520.0,3,49.5,91.5,39.0,52.5
2013-05-19 12:00:00,6564,2013-05-19,2013-05-19 12:00:00,108520.0,3,46.5,94.5,39.0,57.0
2013-05-19 18:00:00,6565,2013-05-19,2013-05-19 18:00:00,108520.0,3,46.5,96.0,39.0,58.5
2013-05-20 06:00:00,6566,2013-05-20,2013-05-20 06:00:00,108520.0,2,45.0,102.0,37.5,57.0
2013-05-20 18:00:00,6567,2013-05-20,2013-05-20 18:00:00,108536.0,2,49.5,84.0,39.0,61.5
2013-05-21 00:00:00,6568,2013-05-21,2013-05-21 00:00:00,108536.0,2,51.0,90.0,37.5,64.5
2013-05-21 06:00:00,6569,2013-05-21,2013-05-21 06:00:00,108536.0,2,52.5,96.0,37.5,66.0
2013-05-25 06:00:00,6570,2013-05-25,2013-05-25 06:00:00,108570.0,1,34.5,82.5,19.5,60.0
2013-05-25 12:00:00,6571,2013-05-25,2013-05-25 12:00:00,108570.0,1,39.0,78.0,21.0,64.5
2013-05-25 18:00:00,6572,2013-05-25,2013-05-25 18:00:00,108570.0,1,39.0,76.5,21.0,64.5
2013-05-26 06:00:00,6573,2013-05-26,2013-05-26 06:00:00,108577.0,3,34.5,84.0,22.5,66.0
2013-05-26 12:00:00,6574,2013-05-26,2013-05-26 12:00:00,108573.0,3,51.0,120.0,18.0,100.5
2013-05-27 18:00:00,6575,2013-05-27,2013-05-27 18:00:00,108578.0,3,52.5,145.5,22.5,117.0
2013-05-28 06:00:00,6576,2013-05-28,2013-05-28 06:00:00,108599.0,3,24.0,111.0,15.0,87.0
2013-05-28 12:00:00,6577,2013-05-28,2013-05-28 12:00:00,108599.0,3,24.0,96.0,13.5,87.0
2013-05-28 12:00:00,6578,2013-05-28,2013-05-28 12:00:00,108603.0,3,33.0,102.0,22.5,106.5
2013-05-28 18:00:00,6579,2013-05-28,2013-05-28 18:00:00,108599.0,3,24.0,88.5,13.5,85.5
2013-05-29 00:00:00,6580,2013-05-29,2013-05-29 00:00:00,108599.0,3,22.5,87.0,12.0,84.0
2013-05-29 00:00:00,6581,2013-05-29,2013-05-29 00:00:00,108608.0,3,33.0,105.0,30.0,88.5
2013-05-29 06:00:00,6582,2013-05-29,2013-05-29 06:00:00,108608.0,3,30.0,102.0,28.5,85.5
2013-05-29 12:00:00,6583,2013-05-29,2013-05-29 12:00:00,108608.0,3,30.0,102.0,28.5,82.5
2013-05-29 18:00:00,6584,2013-05-29,2013-05-29 18:00:00,108608.0,3,30.0,105.0,28.5,88.5
2013-05-30 18:00:00,6585,2013-05-30,2013-05-30 18:00:00,108637.0,3,30.0,120.0,25.5,102.0
2013-05-31 00:00:00,6586,2013-05-31,2013-05-31 00:00:00,108637.0,3,30.0,121.5,25.5,102.0
2013-12-01 06:00:00,6587,2013-12-01,2013-12-01 06:00:00,110470.0,3,58.5,114.0,39.0,58.5
2013-12-01 12:00:00,6588,2013-12-01,2013-12-01 12:00:00,110470.0,3,55.5,82.5,34.5,61.5
2013-12-04 18:00:00,6589,2013-12-04,2013-12-04 18:00:00,110502.0,2,55.5,96.0,30.0,46.5
2013-12-05 00:00:00,6590,2013-12-05,2013-12-05 00:00:00,110502.0,2,54.0,99.0,36.0,61.5
2013-12-05 06:00:00,6591,2013-12-05,2013-12-05 06:00:00,110502.0,2,55.5,100.5,34.5,63.0
2013-12-06 06:00:00,6592,2013-12-06,2013-12-06 06:00:00,110513.0,2,39.0,66.0,30.0,43.5
2013-12-06 12:00:00,6593,2013-12-06,2013-12-06 12:00:00,110513.0,2,40.5,67.5,30.0,48.0
2013-12-10 06:00:00,6594,2013-12-10,2013-12-10 06:00:00,110567.0,3,39.0,64.5,27.0,49.5
2013-12-10 12:00:00,6595,2013-12-10,2013-12-10 12:00:00,110567.0,3,40.5,66.0,27.0,51.0
2013-12-14 18:00:00,6596,2013-12-14,2013-12-14 18:00:00,110587.0,2,66.0,94.5,21.0,42.0
2013-12-15 00:00:00,6597,2013-12-15,2013-12-15 00:00:00,110587.0,2,69.0,103.5,22.5,43.5
2013-12-15 06:00:00,6598,2013-12-15,2013-12-15 06:00:00,110587.0,2,70.5,112.5,39.0,57.0
2013-12-15 12:00:00,6599,2013-12-15,2013-12-15 12:00:00,110587.0,2,70.5,124.5,22.5,43.5
2013-12-15 18:00:00,6600,2013-12-15,2013-12-15 18:00:00,110587.0,2,70.5,133.5,25.5,48.0
2013-12-16 00:00:00,6601,2013-12-16,2013-12-16 00:00:00,110587.0,1,57.0,85.5,37.5,61.5
2013-12-16 06:00:00,6602,2013-12-16,2013-12-16 06:00:00,110587.0,1,33.0,70.5,25.5,52.5
2013-12-31 00:00:00,6603,2013-12-31,2013-12-31 00:00:00,110754.0,3,33.0,75.0,19.5,75.0
2014-01-07 06:00:00,6604,2014-01-07,2014-01-07 06:00:00,110810.0,1,30.0,66.0,21.0,48.0
2014-01-07 12:00:00,6605,2014-01-07,2014-01-07 12:00:00,110810.0,1,30.0,69.0,21.0,49.5
2014-01-12 00:00:00,6606,2014-01-12,2014-01-12 00:00:00,110850.0,1,28.5,67.5,21.0,46.5
2014-01-12 12:00:00,6607,2014-01-12,2014-01-12 12:00:00,110855.0,1,28.5,72.0,21.0,51.0
2014-01-17 18:00:00,6608,2014-01-17,2014-01-17 18:00:00,110907.0,3,30.0,76.5,15.0,72.0
2014-01-18 00:00:00,6609,2014-01-18,2014-01-18 00:00:00,110907.0,1,30.0,76.5,18.0,76.5
2014-01-21 06:00:00,6610,2014-01-21,2014-01-21 06:00:00,110942.0,3,33.0,75.0,16.5,69.0
2014-01-21 18:00:00,6611,2014-01-21,2014-01-21 18:00:00,110947.0,3,33.0,75.0,16.5,75.0
2014-01-22 00:00:00,6612,2014-01-22,2014-01-22 00:00:00,110947.0,3,33.0,75.0,16.5,75.0
2014-01-22 06:00:00,6613,2014-01-22,2014-01-22 06:00:00,110947.0,3,33.0,75.0,16.5,78.0
2014-01-22 12:00:00,6614,2014-01-22,2014-01-22 12:00:00,110947.0,3,33.0,75.0,18.0,75.0
2014-02-02 12:00:00,6615,2014-02-02,2014-02-02 12:00:00,111031.0,1,34.5,72.0,12.0,1.5
2014-02-03 06:00:00,6616,2014-02-03,2014-02-03 06:00:00,111079.0,2,30.0,75.0,24.0,39.0
2014-02-03 12:00:00,6617,2014-02-03,2014-02-03 12:00:00,111079.0,2,28.5,76.5,22.5,37.5
2014-02-03 18:00:00,6618,2014-02-03,2014-02-03 18:00:00,111079.0,2,27.0,78.0,18.0,51.0
2014-02-04 00:00:00,6619,2014-02-04,2014-02-04 00:00:00,111079.0,1,27.0,87.0,18.0,49.5
2014-02-04 06:00:00,6620,2014-02-04,2014-02-04 06:00:00,111079.0,1,28.5,73.5,18.0,49.5
2014-02-05 18:00:00,6621,2014-02-05,2014-02-05 18:00:00,111095.0,1,30.0,70.5,22.5,52.5
2014-02-06 00:00:00,6622,2014-02-06,2014-02-06 00:00:00,111095.0,1,30.0,73.5,24.0,54.0
2014-02-06 06:00:00,6623,2014-02-06,2014-02-06 06:00:00,111095.0,1,33.0,75.0,22.5,60.0
2014-02-06 12:00:00,6624,2014-02-06,2014-02-06 12:00:00,111095.0,1,34.5,73.5,22.5,61.5
2014-02-06 18:00:00,6625,2014-02-06,2014-02-06 18:00:00,111095.0,1,25.5,84.0,22.5,61.5
2014-02-13 18:00:00,6626,2014-02-13,2014-02-13 18:00:00,111174.0,3,27.0,87.0,13.5,75.0
2014-02-14 00:00:00,6627,2014-02-14,2014-02-14 00:00:00,111174.0,3,27.0,90.0,13.5,76.5
2014-02-14 06:00:00,6628,2014-02-14,2014-02-14 06:00:00,111174.0,3,27.0,91.5,16.5,78.0
2014-02-14 12:00:00,6629,2014-02-14,2014-02-14 12:00:00,111174.0,3,27.0,100.5,12.0,70.5
2014-02-14 18:00:00,6630,2014-02-14,2014-02-14 18:00:00,111174.0,3,27.0,100.5,13.5,72.0
2014-02-15 00:00:00,6631,2014-02-15,2014-02-15 00:00:00,111174.0,3,25.5,102.0,13.5,70.5
2014-02-15 06:00:00,6632,2014-02-15,2014-02-15 06:00:00,111174.0,3,25.5,103.5,13.5,79.5
2014-02-15 12:00:00,6633,2014-02-15,2014-02-15 12:00:00,111174.0,3,25.5,103.5,13.5,70.5
2014-02-15 18:00:00,6634,2014-02-15,2014-02-15 18:00:00,111174.0,3,28.5,109.5,13.5,79.5
2014-02-16 00:00:00,6635,2014-02-16,2014-02-16 00:00:00,111174.0,3,25.5,103.5,12.0,78.0
2014-02-16 06:00:00,6636,2014-02-16,2014-02-16 06:00:00,111174.0,3,27.0,105.0,13.5,79.5
2014-02-16 12:00:00,6637,2014-02-16,2014-02-16 12:00:00,111174.0,3,28.5,109.5,15.0,75.0
2014-02-16 18:00:00,6638,2014-02-16,2014-02-16 18:00:00,111174.0,3,31.5,124.5,15.0,81.0
2014-02-17 00:00:00,6639,2014-02-17,2014-02-17 00:00:00,111174.0,2,28.5,108.0,15.0,82.5
2014-02-17 06:00:00,6640,2014-02-17,2014-02-17 06:00:00,111174.0,2,31.5,130.5,16.5,85.5
2014-02-17 12:00:00,6641,2014-02-17,2014-02-17 12:00:00,111174.0,2,30.0,130.5,16.5,87.0
2014-02-21 12:00:00,6642,2014-02-21,2014-02-21 12:00:00,111239.0,3,27.0,82.5,18.0,63.0
2014-02-21 18:00:00,6643,2014-02-21,2014-02-21 18:00:00,111239.0,3,25.5,84.0,19.5,67.5
2014-02-22 00:00:00,6644,2014-02-22,2014-02-22 00:00:00,111239.0,3,25.5,85.5,18.0,66.0
2014-02-22 06:00:00,6645,2014-02-22,2014-02-22 06:00:00,111239.0,3,28.5,91.5,18.0,67.5
2014-02-22 12:00:00,6646,2014-02-22,2014-02-22 12:00:00,111239.0,3,27.0,91.5,18.0,69.0
2014-02-22 18:00:00,6647,2014-02-22,2014-02-22 18:00:00,111239.0,3,25.5,91.5,18.0,72.0
2014-02-23 00:00:00,6648,2014-02-23,2014-02-23 00:00:00,111239.0,3,27.0,91.5,18.0,76.5
2014-02-23 06:00:00,6649,2014-02-23,2014-02-23 06:00:00,111239.0,3,25.5,99.0,18.0,78.0
2014-02-26 12:00:00,6650,2014-02-26,2014-02-26 12:00:00,111285.0,3,27.0,88.5,16.5,67.5
2014-02-27 06:00:00,6651,2014-02-27,2014-02-27 06:00:00,111285.0,3,25.5,90.0,15.0,67.5
2014-02-27 12:00:00,6652,2014-02-27,2014-02-27 12:00:00,111285.0,3,25.5,102.0,13.5,66.0
2014-02-27 18:00:00,6653,2014-02-27,2014-02-27 18:00:00,111285.0,3,22.5,100.5,13.5,66.0
2014-02-28 00:00:00,6654,2014-02-28,2014-02-28 00:00:00,111285.0,3,24.0,93.0,13.5,67.5
2014-02-28 06:00:00,6655,2014-02-28,2014-02-28 06:00:00,111285.0,3,27.0,102.0,13.5,69.0
2014-02-28 12:00:00,6656,2014-02-28,2014-02-28 12:00:00,111285.0,3,24.0,103.5,13.5,70.5
2014-03-10 18:00:00,6657,2014-03-10,2014-03-10 18:00:00,111386.0,3,24.0,108.0,19.5,88.5
2014-03-11 06:00:00,6658,2014-03-11,2014-03-11 06:00:00,111392.0,3,34.5,73.5,18.0,75.0
2014-03-13 00:00:00,6659,2014-03-13,2014-03-13 00:00:00,111397.0,2,42.0,67.5,25.5,49.5
2014-03-13 06:00:00,6660,2014-03-13,2014-03-13 06:00:00,111397.0,2,45.0,69.0,27.0,51.0
2014-03-13 12:00:00,6661,2014-03-13,2014-03-13 12:00:00,111397.0,2,46.5,73.5,15.0,36.0
2014-03-13 18:00:00,6662,2014-03-13,2014-03-13 18:00:00,111397.0,2,49.5,78.0,15.0,37.5
2014-03-14 00:00:00,6663,2014-03-14,2014-03-14 00:00:00,111397.0,2,36.0,69.0,16.5,43.5
2014-03-14 06:00:00,6664,2014-03-14,2014-03-14 06:00:00,111397.0,2,34.5,72.0,15.0,42.0
2014-03-14 12:00:00,6665,2014-03-14,2014-03-14 12:00:00,111397.0,2,36.0,70.5,15.0,43.5
2014-03-14 18:00:00,6666,2014-03-14,2014-03-14 18:00:00,111397.0,2,34.5,73.5,13.5,43.5
2014-03-15 00:00:00,6667,2014-03-15,2014-03-15 00:00:00,111397.0,1,34.5,73.5,13.5,43.5
2014-03-15 06:00:00,6668,2014-03-15,2014-03-15 06:00:00,111397.0,1,36.0,73.5,15.0,45.0
2014-03-15 12:00:00,6669,2014-03-15,2014-03-15 12:00:00,111397.0,1,34.5,73.5,15.0,43.5
2014-03-15 18:00:00,6670,2014-03-15,2014-03-15 18:00:00,111397.0,1,34.5,73.5,15.0,48.0
2014-03-16 00:00:00,6671,2014-03-16,2014-03-16 00:00:00,111397.0,1,37.5,70.5,15.0,49.5
2014-03-16 06:00:00,6672,2014-03-16,2014-03-16 06:00:00,111397.0,1,39.0,72.0,18.0,54.0
2014-03-16 12:00:00,6673,2014-03-16,2014-03-16 12:00:00,111397.0,1,36.0,67.5,22.5,55.5
2014-03-16 18:00:00,6674,2014-03-16,2014-03-16 18:00:00,111397.0,1,40.5,66.0,21.0,58.5
2014-03-17 00:00:00,6675,2014-03-17,2014-03-17 00:00:00,111397.0,3,39.0,72.0,22.5,61.5
2014-03-17 06:00:00,6676,2014-03-17,2014-03-17 06:00:00,111397.0,3,37.5,75.0,22.5,66.0
2014-03-17 12:00:00,6677,2014-03-17,2014-03-17 12:00:00,111397.0,3,36.0,73.5,21.0,66.0
2014-03-22 06:00:00,6678,2014-03-22,2014-03-22 06:00:00,111473.0,1,27.0,66.0,25.5,48.0
2014-03-22 12:00:00,6679,2014-03-22,2014-03-22 12:00:00,111473.0,1,28.5,75.0,25.5,49.5
2014-03-22 18:00:00,6680,2014-03-22,2014-03-22 18:00:00,111473.0,1,30.0,72.0,24.0,51.0
2014-03-23 00:00:00,6681,2014-03-23,2014-03-23 00:00:00,111473.0,1,30.0,73.5,24.0,51.0
2014-03-23 06:00:00,6682,2014-03-23,2014-03-23 06:00:00,111473.0,1,39.0,69.0,24.0,48.0
2014-03-23 12:00:00,6683,2014-03-23,2014-03-23 12:00:00,111473.0,1,30.0,73.5,22.5,49.5
2014-03-26 18:00:00,6684,2014-03-26,2014-03-26 18:00:00,111502.0,1,25.5,69.0,18.0,46.5
2014-03-27 00:00:00,6685,2014-03-27,2014-03-27 00:00:00,111502.0,1,27.0,72.0,21.0,51.0
2014-03-27 06:00:00,6686,2014-03-27,2014-03-27 06:00:00,111502.0,1,24.0,88.5,18.0,51.0
2014-03-27 12:00:00,6687,2014-03-27,2014-03-27 12:00:00,111502.0,1,25.5,91.5,18.0,52.5
2014-03-31 12:00:00,6688,2014-03-31,2014-03-31 12:00:00,111525.0,2,54.0,84.0,25.5,51.0
2014-04-01 06:00:00,6689,2014-04-01,2014-04-01 06:00:00,111525.0,3,75.0,108.0,24.0,55.5
2014-04-01 12:00:00,6690,2014-04-01,2014-04-01 12:00:00,111562.0,3,31.5,72.0,24.0,57.0
2014-04-03 06:00:00,6691,2014-04-03,2014-04-03 06:00:00,111560.0,2,36.0,66.0,16.5,42.0
2014-04-03 12:00:00,6692,2014-04-03,2014-04-03 12:00:00,111560.0,2,36.0,69.0,18.0,28.5
2014-04-03 18:00:00,6693,2014-04-03,2014-04-03 18:00:00,111560.0,2,33.0,72.0,19.5,42.0
2014-04-04 00:00:00,6694,2014-04-04,2014-04-04 00:00:00,111560.0,1,30.0,75.0,19.5,42.0
2014-04-04 06:00:00,6695,2014-04-04,2014-04-04 06:00:00,111560.0,1,28.5,78.0,18.0,43.5
2014-04-04 12:00:00,6696,2014-04-04,2014-04-04 12:00:00,111560.0,1,27.0,81.0,24.0,54.0
2014-04-04 18:00:00,6697,2014-04-04,2014-04-04 18:00:00,111560.0,1,33.0,72.0,25.5,55.5
2014-04-05 00:00:00,6698,2014-04-05,2014-04-05 00:00:00,111560.0,1,33.0,73.5,24.0,55.5
2014-04-05 06:00:00,6699,2014-04-05,2014-04-05 06:00:00,111560.0,1,30.0,76.5,22.5,54.0
2014-04-05 18:00:00,6700,2014-04-05,2014-04-05 18:00:00,111611.0,1,36.0,72.0,21.0,54.0
2014-04-10 00:00:00,6701,2014-04-10,2014-04-10 00:00:00,111634.0,3,63.0,109.5,39.0,54.0
2014-04-10 06:00:00,6702,2014-04-10,2014-04-10 06:00:00,111634.0,3,69.0,112.5,39.0,58.5
2014-04-10 12:00:00,6703,2014-04-10,2014-04-10 12:00:00,111634.0,3,70.5,123.0,24.0,37.5
2014-04-10 18:00:00,6704,2014-04-10,2014-04-10 18:00:00,111634.0,3,70.5,130.5,36.0,66.0
2014-04-11 12:00:00,6705,2014-04-11,2014-04-11 12:00:00,111670.0,3,34.5,69.0,13.5,22.5
2014-04-15 00:00:00,6706,2014-04-15,2014-04-15 00:00:00,111691.0,3,31.5,70.5,27.0,46.5
2014-04-19 06:00:00,6707,2014-04-19,2014-04-19 06:00:00,111739.0,3,34.5,100.5,27.0,82.5
2014-04-19 12:00:00,6708,2014-04-19,2014-04-19 12:00:00,111739.0,3,34.5,103.5,27.0,82.5
2014-04-20 06:00:00,6709,2014-04-20,2014-04-20 06:00:00,111750.0,3,33.0,103.5,25.5,87.0
2014-04-20 12:00:00,6710,2014-04-20,2014-04-20 12:00:00,111750.0,3,33.0,103.5,25.5,88.5
2014-04-25 00:00:00,6711,2014-04-25,2014-04-25 00:00:00,111799.0,3,49.5,73.5,43.5,48.0
2014-04-25 06:00:00,6712,2014-04-25,2014-04-25 06:00:00,111799.0,3,55.5,75.0,40.5,52.5
2014-04-25 12:00:00,6713,2014-04-25,2014-04-25 12:00:00,111799.0,3,58.5,79.5,39.0,57.0
2014-05-07 12:00:00,6714,2014-05-07,2014-05-07 12:00:00,111907.0,3,24.0,100.5,22.5,84.0
2014-05-07 18:00:00,6715,2014-05-07,2014-05-07 18:00:00,111907.0,3,21.0,106.5,22.5,84.0
2014-05-08 00:00:00,6716,2014-05-08,2014-05-08 00:00:00,111907.0,3,21.0,106.5,22.5,85.5
2014-05-08 06:00:00,6717,2014-05-08,2014-05-08 06:00:00,111907.0,3,24.0,111.0,30.0,76.5
2014-05-08 12:00:00,6718,2014-05-08,2014-05-08 12:00:00,111907.0,3,21.0,112.5,30.0,75.0
2014-05-08 18:00:00,6719,2014-05-08,2014-05-08 18:00:00,111907.0,3,21.0,115.5,30.0,76.5
2014-05-09 00:00:00,6720,2014-05-09,2014-05-09 00:00:00,111907.0,3,24.0,112.5,27.0,79.5
2014-05-09 06:00:00,6721,2014-05-09,2014-05-09 06:00:00,111907.0,3,25.5,112.5,25.5,84.0
2014-05-09 12:00:00,6722,2014-05-09,2014-05-09 12:00:00,111907.0,3,27.0,114.0,25.5,84.0
2014-05-09 18:00:00,6723,2014-05-09,2014-05-09 18:00:00,111907.0,3,28.5,115.5,25.5,82.5
2014-05-10 00:00:00,6724,2014-05-10,2014-05-10 00:00:00,111907.0,3,28.5,115.5,19.5,96.0
2014-05-10 06:00:00,6725,2014-05-10,2014-05-10 06:00:00,111907.0,3,37.5,117.0,25.5,85.5
2014-05-10 12:00:00,6726,2014-05-10,2014-05-10 12:00:00,111907.0,3,39.0,118.5,15.0,84.0
2014-05-10 18:00:00,6727,2014-05-10,2014-05-10 18:00:00,111907.0,3,52.5,130.5,16.5,85.5
2014-05-11 00:00:00,6728,2014-05-11,2014-05-11 00:00:00,111907.0,3,55.5,133.5,18.0,87.0
2014-05-11 18:00:00,6729,2014-05-11,2014-05-11 18:00:00,111938.0,3,28.5,105.0,19.5,93.0
2014-05-12 18:00:00,6730,2014-05-12,2014-05-12 18:00:00,111950.0,3,27.0,81.0,21.0,58.5
2014-05-13 00:00:00,6731,2014-05-13,2014-05-13 00:00:00,111950.0,3,27.0,75.0,21.0,58.5
2014-05-13 06:00:00,6732,2014-05-13,2014-05-13 06:00:00,111955.0,3,33.0,100.5,31.5,79.5
2014-05-14 06:00:00,6733,2014-05-14,2014-05-14 06:00:00,111963.0,1,30.0,100.5,27.0,90.0
2014-05-14 12:00:00,6734,2014-05-14,2014-05-14 12:00:00,111964.0,1,27.0,70.5,25.5,51.0
2014-05-15 00:00:00,6735,2014-05-15,2014-05-15 00:00:00,111968.0,1,27.0,69.0,24.0,52.5
2014-05-16 12:00:00,6736,2014-05-16,2014-05-16 12:00:00,111977.0,1,25.5,69.0,24.0,57.0
2014-05-23 06:00:00,6737,2014-05-23,2014-05-23 06:00:00,112035.0,3,51.0,105.0,40.5,85.5
2014-05-27 06:00:00,6738,2014-05-27,2014-05-27 06:00:00,112080.0,3,31.5,102.0,18.0,85.5
2014-05-27 12:00:00,6739,2014-05-27,2014-05-27 12:00:00,112080.0,3,33.0,97.5,19.5,85.5
2014-05-27 18:00:00,6740,2014-05-27,2014-05-27 18:00:00,112080.0,3,31.5,99.0,21.0,84.0
2014-05-28 06:00:00,6741,2014-05-28,2014-05-28 06:00:00,112083.0,3,31.5,100.5,19.5,87.0
2014-05-30 18:00:00,6742,2014-05-30,2014-05-30 18:00:00,112092.0,3,58.5,141.0,42.0,75.0
2014-12-02 12:00:00,6743,2014-12-02,2014-12-02 12:00:00,113943.0,1,43.5,69.0,12.0,346.5
2014-12-02 18:00:00,6744,2014-12-02,2014-12-02 18:00:00,113943.0,1,49.5,63.0,15.0,343.5
2014-12-06 18:00:00,6745,2014-12-06,2014-12-06 18:00:00,113991.0,3,49.5,82.5,37.5,60.0
2014-12-07 00:00:00,6746,2014-12-07,2014-12-07 00:00:00,113991.0,3,51.0,84.0,37.5,64.5
2014-12-13 18:00:00,6747,2014-12-13,2014-12-13 18:00:00,114047.0,3,31.5,76.5,16.5,78.0
2014-12-14 06:00:00,6748,2014-12-14,2014-12-14 06:00:00,114051.0,3,25.5,106.5,19.5,76.5
