,date,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,prec,ivt,ivtdir,western_low,western_high,northwestern_low,northwestern_high,eastern_low,eastern_high,western_freeze,northwestern_freeze,eastern_freeze
722,1983-01-10,12531.0,3.0,1983-01-10 18:00:00,1983-01-11 00:00:00,6.0,,,,12.97503662109375,195.17689026179616,243.9617937597626 degree,-440.71386086275936,,-158.71412373243098,,-610.9050221398135,,-1,-1,-1
723,1983-01-16,12554.0,3.0,1983-01-16 00:00:00,1983-01-16 06:00:00,6.0,,,,2.8409423828125,137.75415484143022,288.109589271447 degree,-241.30718138814905,,-111.82274848406003,416.2849545013844,-525.4514786855842,,-1,1,-1
724,1983-01-31,12686.0,3.0,1983-01-31 06:00:00,1983-01-31 12:00:00,6.0,,,,22.80908203125,262.81670283668973,248.99671484539329 degree,-665.4636893901531,,-623.9401183637682,,-834.448673658524,,-1,-1,-1
725,1983-02-01,12698.0,3.0,1983-02-01 12:00:00,1983-02-01 18:00:00,6.0,,,,10.755859375,169.28532240965998,266.5687101089741 degree,-646.5815410169765,,-611.6691928634182,,-1041.9177740634577,,-1,-1,-1
726,1983-02-08,12759.0,3.0,1983-02-08 12:00:00,1983-02-08 18:00:00,6.0,,,,,231.3396392166418,252.52487324131368 degree,-581.8259428921862,,-316.168718139279,,-501.3759780394284,,-1,-1,-1
727,1983-02-14,12803.0,3.0,1983-02-14 00:00:00,1983-02-15 06:00:00,30.0,,,,1.3885498046875,328.49689462136257,285.77635079943093 degree,-430.1127450112783,,-189.7863626120559,,-175.6631396741369,,-1,-1,-1
728,1983-02-19,12857.0,3.0,1983-02-19 12:00:00,1983-02-19 18:00:00,6.0,,,,21.782958984375,250.55063757576545,259.37172705364185 degree,-265.23550628841804,,-275.5031667397571,,-459.46373237458937,,-1,-1,-1
729,1983-02-19,12858.0,3.0,1983-02-19 12:00:00,1983-02-19 18:00:00,6.0,,,,21.782958984375,250.55063757576545,259.37172705364185 degree,-265.23550628841804,,-275.5031667397571,,-459.46373237458937,,-1,-1,-1
730,1983-02-22,12882.0,3.0,1983-02-22 12:00:00,1983-02-22 18:00:00,6.0,,,,22.84912109375,224.0799398828654,260.82390834415963 degree,-321.7872541799803,,-315.97789536511056,,-710.0583747013833,,-1,-1,-1
731,1983-02-22,12867.0,3.0,1983-02-22 18:00:00,1983-02-23 00:00:00,6.0,,,,19.873046875,181.86705709287793,258.798789301341 degree,-321.7872541799803,,-315.97789536511056,,-710.0583747013833,,-1,-1,-1
732,1983-02-23,12893.0,3.0,1983-02-23 18:00:00,1983-02-24 00:00:00,6.0,,,,18.485595703125,193.5180703150732,261.34066904896537 degree,-448.61172709336705,,-686.7867914083666,,-764.5715540339299,,-1,-1,-1
733,1983-02-25,12916.0,3.0,1983-02-25 18:00:00,1983-02-26 00:00:00,6.0,,,,38.679443359375,270.51294028296064,231.82893203136183 degree,-508.0989022381449,,-528.5571172383883,,-643.4770865697853,,-1,-1,-1
734,1983-12-25,15626.0,3.0,1983-12-25 06:00:00,1983-12-28 00:00:00,66.0,,,,57.1494140625,637.2467346843903,252.65501414357226 degree,-641.49175447132,,-1187.6021236466975,,-454.27187105413526,175.55988966332475,-1,-1,-1
735,1984-01-14,15786.0,3.0,1984-01-14 12:00:00,1984-01-15 18:00:00,30.0,,,,11.2509765625,412.6497485181973,256.07461617911963 degree,-435.40327056152637,,-480.1200498102488,,-115.74151581513543,501.25612801893794,-1,-1,1
736,1984-01-15,15800.0,3.0,1984-01-15 12:00:00,1984-01-15 18:00:00,6.0,,,,7.8759765625,305.94978025182786,252.8459929325327 degree,-546.2337986864495,,-471.8067855972931,,-353.13056446789705,303.67183783140445,-1,-1,-1
737,1984-01-16,15805.0,3.0,1984-01-16 00:00:00,1984-01-18 00:00:00,48.0,,,,82.5087890625,547.9151891054037,239.84982847565522 degree,-587.532625225938,,-616.3763808718053,,-574.4297696264026,,-1,-1,-1
738,1984-01-17,15785.0,3.0,1984-01-17 00:00:00,1984-01-17 12:00:00,12.0,,,,59.15576171875,505.20594390492147,244.531368834983 degree,-474.4498207151312,,-428.2086345346501,,-718.7146285617492,,-1,-1,-1
739,1984-01-22,15849.0,3.0,1984-01-22 18:00:00,1984-01-23 12:00:00,18.0,,,,21.369140625,303.7039079644471,248.60365972791587 degree,-816.425961841889,,-918.9422148617265,,-731.5574858800969,,-1,-1,-1
740,1984-02-03,15935.0,3.0,1984-02-03 06:00:00,1984-02-03 12:00:00,6.0,,,,,249.22615653853518,271.28127232647915 degree,-710.9159877550818,,,,-123.02795334197664,745.5410693649164,-1,0,1
741,1984-02-07,15967.0,3.0,1984-02-07 12:00:00,1984-02-07 18:00:00,6.0,,,,,408.1975870107118,241.28232508103238 degree,-802.5764554079532,,-838.3762452261126,,-167.88543514429003,372.2527403079198,-1,-1,-1
742,1984-02-08,15926.0,3.0,1984-02-08 00:00:00,1984-02-08 06:00:00,6.0,,,,17.40234375,561.8194417413266,242.67539683785114 degree,-528.9274165827838,,-554.4438365184451,,-690.5858364396624,,-1,-1,-1
743,1984-02-08,15972.0,3.0,1984-02-08 06:00:00,1984-02-09 00:00:00,18.0,,,,28.8310546875,561.8194417413266,242.67539683785114 degree,-528.9274165827838,,-554.4438365184451,,-690.5858364396624,,-1,-1,-1
744,1984-02-08,15974.0,3.0,1984-02-08 12:00:00,1984-02-08 18:00:00,6.0,,,,23.10546875,337.6468149635859,246.52610645979945 degree,-528.9274165827838,,-554.4438365184451,,-690.5858364396624,,-1,-1,-1
745,1984-02-13,15986.0,3.0,1984-02-13 12:00:00,1984-02-14 06:00:00,18.0,,,,5.5673828125,163.8605390143797,264.88594416176124 degree,-256.39876899295496,,-308.6987239654777,,-177.1069018542925,,-1,-1,-1
746,1984-02-14,16018.0,3.0,1984-02-14 18:00:00,1984-02-16 00:00:00,30.0,,,,,413.88502571698746,256.51662133246344 degree,-190.86086570887306,252.55184303236865,-332.58933520698594,,-148.17521295776268,561.0330949220798,-1,-1,1
747,1984-02-18,16053.0,3.0,1984-02-18 18:00:00,1984-02-20 00:00:00,30.0,,,,1.839599609375,165.9029420140485,268.5969065393075 degree,-737.6845093797281,,,,-141.0978454779756,411.8932709379675,-1,0,1
748,1984-02-20,16065.0,3.0,1984-02-20 06:00:00,1984-02-21 06:00:00,24.0,,,,10.2735595703125,314.8789883752626,267.8052311200314 degree,-1316.8961345957637,,,,-127.87984903165075,494.1118252215656,-1,0,1
749,1984-12-13,18588.0,3.0,1984-12-13 00:00:00,1984-12-14 12:00:00,36.0,,,,83.0048828125,350.16417096694164,239.5670666459662 degree,-593.8705021494014,,-696.6744798221404,,-457.8254540613213,,-1,-1,-1
750,1984-12-27,18707.0,3.0,1984-12-27 18:00:00,1984-12-28 00:00:00,6.0,,,,,274.45209955839687,254.36031294192512 degree,-536.1545313713578,,-911.0183033389017,,-124.41882584398445,491.81978369482545,-1,-1,1
751,1984-12-31,18746.0,3.0,1984-12-31 18:00:00,1985-01-01 00:00:00,6.0,,,,,99.49274877056526,271.81841661911227 degree,-779.7118521528123,,,,-119.73256409446888,192.06858997557836,-1,0,-1
752,1985-01-01,18747.0,3.0,1985-01-01 06:00:00,1985-01-01 12:00:00,6.0,,,,1.16552734375,244.43000879496716,249.00980830769626 degree,-730.5525538140774,,-1053.6794915030448,,-164.36130676485007,240.94033388886874,-1,-1,-1
753,1985-01-01,18750.0,3.0,1985-01-01 18:00:00,1985-01-03 00:00:00,30.0,,,,18.8646240234375,440.36902902370946,243.5194717606927 degree,-730.5525538140774,,-1053.6794915030448,,-164.36130676485007,240.94033388886874,-1,-1,-1
754,1985-01-12,18833.0,3.0,1985-01-12 12:00:00,1985-01-12 18:00:00,6.0,,,,,98.02771418133817,264.2093746628228 degree,-214.40464347083753,,-244.22925416737297,,-355.86054221121844,,-1,-1,-1
755,1985-01-13,18786.0,3.0,1985-01-13 12:00:00,1985-01-13 18:00:00,6.0,,,,,105.79416421314447,251.6761550195955 degree,-230.18497292231896,,-313.32163057261863,,-322.8546933412653,,-1,-1,-1
756,1985-02-06,19019.0,3.0,1985-02-06 00:00:00,1985-02-06 12:00:00,12.0,,,,21.01025390625,312.8113134423163,228.73929464111876 degree,-225.3269136418504,,-177.02744255879813,626.3813596208703,-714.9635362612229,,-1,1,-1
757,1985-02-14,19093.0,3.0,1985-02-14 18:00:00,1985-02-16 12:00:00,42.0,,,,23.9132080078125,421.74385789574393,250.67819863012272 degree,-221.82234559553942,,-164.32913239587884,589.2658059955876,-463.01808243020434,,-1,1,-1
758,1985-12-07,21553.0,3.0,1985-12-07 06:00:00,1985-12-07 12:00:00,6.0,,,,,40.96297712256395,248.39664102649672 degree,-607.0068900649555,289.8967611889689,-1517.548544547968,,-126.6093334412495,550.57570176388,-1,-1,1
759,1985-12-12,21588.0,3.0,1985-12-12 12:00:00,1985-12-12 18:00:00,6.0,,,,,67.92186701679076,255.56983947800092 degree,-384.2737652834765,,,,-101.9917158839617,598.0101751943223,-1,0,1
760,1985-12-13,21591.0,3.0,1985-12-13 00:00:00,1985-12-13 12:00:00,12.0,,,,,95.90795065914318,276.6388908827697 degree,,,,,-100.80343152069781,785.3036472901088,0,0,1
761,1985-12-15,21602.0,3.0,1985-12-15 00:00:00,1985-12-15 12:00:00,12.0,,,,,268.6762886219306,263.6594485633585 degree,-297.77233418423293,,-1274.495454137271,,-111.15941086607654,674.8151940316368,-1,-1,1
762,1985-12-16,21615.0,3.0,1985-12-16 00:00:00,1985-12-16 06:00:00,6.0,,,,,128.6967420101134,249.99155871794179 degree,-315.18503931757357,,-482.4996110176982,,-45.014458198512216,574.7436670388863,-1,-1,1
763,1985-12-26,21685.0,3.0,1985-12-26 06:00:00,1985-12-26 18:00:00,12.0,,,,7.77001953125,134.4938878317905,266.1111580878564 degree,-696.0277783273589,,-1011.3908329462813,,-168.26178999889626,,-1,-1,-1
764,1986-01-12,21794.0,3.0,1986-01-12 06:00:00,1986-01-13 00:00:00,18.0,,,,4.435546875,465.78517469208856,247.70562050661803 degree,-419.57051631467726,,-230.82829201149335,,-177.88872890550408,,-1,-1,-1
765,1986-01-13,21804.0,3.0,1986-01-13 00:00:00,1986-01-13 18:00:00,18.0,,,,10.61376953125,478.24178065825504,254.16658368688036 degree,-182.023013843219,,-220.72769603271902,544.2163560281766,-170.82141139230905,,-1,1,-1
766,1986-01-15,21819.0,3.0,1986-01-15 12:00:00,1986-01-16 18:00:00,30.0,,,,10.869140625,498.22110647912575,245.3288317165663 degree,-243.97782606231524,,-242.10921100626373,529.9436445021331,-100.87594314633021,277.9856487917345,-1,-1,-1
767,1986-01-16,21827.0,3.0,1986-01-16 00:00:00,1986-01-16 06:00:00,6.0,,,,7.6328125,491.1721838222081,246.0295474562833 degree,-259.6695198235224,,-239.00628732937705,,-695.2463999534771,,-1,-1,-1
768,1986-02-09,21996.0,3.0,1986-02-09 12:00:00,1986-02-10 18:00:00,30.0,,,,,170.8882388912326,253.88169628655564 degree,-255.3076221896684,,-317.404219361412,,-174.50254587291138,242.2529671273873,-1,-1,-1
769,1986-02-15,22039.0,3.0,1986-02-15 00:00:00,1986-02-15 06:00:00,6.0,,,,12.354248046875,179.5134168820752,258.930828683881 degree,-541.7307321138328,,-427.2521211678673,,-553.0686095976048,,-1,-1,-1
770,1986-02-17,22062.0,3.0,1986-02-17 00:00:00,1986-02-17 18:00:00,18.0,,,,16.2509765625,83.11105030802852,254.04649491870097 degree,-528.1614734077431,,-713.8695090789637,,-631.6367671916455,,-1,-1,-1
771,1986-02-21,22089.0,3.0,1986-02-21 00:00:00,1986-02-21 12:00:00,12.0,,,,,85.28791550066272,214.71918669478816 degree,-540.4581942857968,,-360.0478922888483,,-110.80344536429493,384.59741287064895,-1,-1,1
772,1986-12-12,24683.0,3.0,1986-12-12 18:00:00,1986-12-13 12:00:00,18.0,,,,3.703125,112.6855089088426,280.46787469596853 degree,-720.1205610257148,,,,-584.0208213596892,,-1,0,-1
773,1986-12-14,24691.0,3.0,1986-12-14 00:00:00,1986-12-14 06:00:00,6.0,,,,5.275390625,169.8378731105486,258.29553044417565 degree,-910.8822366899501,,-1327.2192987896467,,-131.96625184669594,152.89718907771731,-1,-1,-1
774,1986-12-17,24716.0,3.0,1986-12-17 06:00:00,1986-12-17 12:00:00,6.0,,,,4.9130859375,216.91843573113695,279.5920398501264 degree,-674.6316409727799,,-1090.2035312414487,,-289.9378437404904,659.4537882196007,-1,-1,-1
775,1986-12-18,24733.0,3.0,1986-12-18 18:00:00,1986-12-19 00:00:00,6.0,,,,11.602294921875,156.0567928743492,261.68949605484875 degree,-814.88558994657,,-1000.5939896700178,,-157.56236331453692,590.0357297315068,-1,-1,1
776,1986-12-28,24811.0,3.0,1986-12-28 06:00:00,1986-12-29 06:00:00,24.0,,,,8.546875,372.77345367909953,241.23633197567247 degree,-273.73947142151496,,-234.2733956328031,419.5408323775418,-611.7272208592806,,-1,-1,-1
777,1986-12-28,24795.0,3.0,1986-12-28 06:00:00,1986-12-28 18:00:00,12.0,,,,2.8701171875,348.4853956654311,237.14511020514252 degree,-273.73947142151496,,-234.2733956328031,419.5408323775418,-611.7272208592806,,-1,-1,-1
778,1987-01-17,24967.0,3.0,1987-01-17 00:00:00,1987-01-17 12:00:00,12.0,,,,,81.80430226219534,279.6333621320367 degree,-383.2984717838722,,-335.3888552873916,,-130.54167539569846,936.3772254266386,-1,-1,1
779,1987-01-27,25034.0,3.0,1987-01-27 12:00:00,1987-01-27 18:00:00,6.0,,,,5.517333984375,113.9856117575061,227.43604474846146 degree,-369.976942692329,827.44447496397,,751.6360781005131,-536.4524371149737,,1,1,-1
780,1987-02-24,25246.0,3.0,1987-02-24 00:00:00,1987-02-24 06:00:00,6.0,,,,,110.74921577135733,281.54250186133936 degree,-376.8847986380664,,-479.70878946331015,85.87147519789096,-108.82193105960167,102.2062981208103,-1,-1,-1
781,1987-12-08,27698.0,3.0,1987-12-08 00:00:00,1987-12-08 12:00:00,12.0,,,,21.5947265625,120.24844410347204,89.66743990904493 degree,,717.5105976722476,,674.7763128185916,-390.203769861429,242.10796598435508,1,1,-1
782,1987-12-11,27731.0,3.0,1987-12-11 00:00:00,1987-12-12 18:00:00,42.0,,,,4.1142578125,202.7525962907854,270.92839383856284 degree,,539.651758067163,,430.36585836503457,,839.108918097841,1,1,1
783,1987-12-13,27750.0,3.0,1987-12-13 12:00:00,1987-12-14 00:00:00,12.0,,,,37.45166015625,335.5022227103177,235.82981201670498 degree,,731.8993376019165,,786.7959911132381,-246.05577158121758,164.60295902912466,1,1,-1
784,1987-12-14,27685.0,3.0,1987-12-14 00:00:00,1987-12-14 12:00:00,12.0,,,,25.0283203125,330.25505964383655,213.69019765597358 degree,,722.5528310497464,,571.3253768069427,-195.76690141237106,,1,1,-1
785,1988-01-14,27973.0,3.0,1988-01-14 06:00:00,1988-01-14 12:00:00,6.0,,,,16.52490234375,246.13521838171462,266.70119647945626 degree,-194.83229190803027,,-137.60087693549053,274.3346374685905,-467.8595246060417,,-1,-1,-1
786,1988-01-14,27977.0,3.0,1988-01-14 18:00:00,1988-01-15 00:00:00,6.0,,,,11.397705078125,174.72417287584065,226.1968376567422 degree,-194.83229190803027,,-137.60087693549053,274.3346374685905,-467.8595246060417,,-1,-1,-1
787,1988-01-31,28103.0,3.0,1988-01-31 18:00:00,1988-02-01 00:00:00,6.0,,,,,50.68087769872169,276.5748357354221 degree,-222.4310652558638,,-266.8015307143546,,-174.3159915323463,808.7414990376317,-1,-1,1
788,1988-02-15,28227.0,3.0,1988-02-15 12:00:00,1988-02-16 00:00:00,12.0,,,,32.306640625,285.694601764983,256.9182653249959 degree,-278.9797882935452,,-395.18111639393027,,-296.89211757582166,,-1,-1,-1
789,1988-02-27,28334.0,3.0,1988-02-27 18:00:00,1988-02-28 12:00:00,18.0,,,,7.1572265625,204.73987249943366,257.89937434691353 degree,-441.46127891662206,,-686.3628226667682,,-391.8011961597771,,-1,-1,-1
790,1988-02-29,28349.0,3.0,1988-02-29 06:00:00,1988-03-01 00:00:00,18.0,,,,49.97998046875,519.1608859359627,265.33998012814936 degree,-452.8796307222803,,-405.12170944994506,,-242.4309945032492,145.88158344563863,-1,-1,-1
791,1988-12-22,30935.0,3.0,1988-12-22 18:00:00,1988-12-23 06:00:00,12.0,,,,,77.57117719712144,245.07597226353076 degree,-505.43134023192385,,-765.9260479049337,,-150.79810849598456,,-1,-1,-1
792,1988-12-25,30959.0,3.0,1988-12-25 18:00:00,1988-12-26 00:00:00,6.0,,,,,58.64161453578465,241.88110713509215 degree,-499.7413860995343,,-410.1486909337392,,-89.67234026748864,602.2114149733159,-1,-1,1
793,1989-01-07,31059.0,3.0,1989-01-07 00:00:00,1989-01-09 00:00:00,48.0,,,,14.0986328125,202.28479550193006,255.24993178103833 degree,-582.2415645933364,,-926.8369194679635,,-307.6706859510864,239.2079510277306,-1,-1,-1
794,1989-01-09,31076.0,3.0,1989-01-09 06:00:00,1989-01-09 18:00:00,12.0,,,,32.20263671875,308.7114577497421,252.2096971935408 degree,-537.9179304367086,,-365.8591277584741,,-468.5355354296195,528.2139758244348,-1,-1,-1
795,1989-12-23,34090.0,3.0,1989-12-23 06:00:00,1989-12-23 18:00:00,12.0,,,,2.8740234375,155.35908909157058,259.62941474741 degree,-565.4380013030451,,-572.0961026415581,,-603.1694468287442,,-1,-1,-1
796,1989-12-24,34096.0,3.0,1989-12-24 00:00:00,1989-12-24 12:00:00,12.0,,,,7.9990234375,166.8049431456502,265.80269407480205 degree,-687.0928036904147,,-481.82543955932243,,-630.5998014445762,,-1,-1,-1
797,1989-12-25,34103.0,3.0,1989-12-25 06:00:00,1989-12-27 18:00:00,60.0,,,,78.0947265625,339.27596340529806,251.3026264714732 degree,-653.7243137658106,,-547.2311916255944,,-643.2104740747261,,-1,-1,-1
798,1990-02-13,34533.0,3.0,1990-02-13 06:00:00,1990-02-13 12:00:00,6.0,,,,2.2822265625,114.09491358465917,268.907722582907 degree,-438.55187712064463,,-600.7341245942919,,-153.6211810394679,179.06078490839445,-1,-1,-1
799,1990-02-18,34566.0,3.0,1990-02-18 06:00:00,1990-02-18 12:00:00,6.0,,,,8.5,82.76904726896927,105.99593553889783 degree,-352.3704562296547,,-268.88860019878916,,-379.2634777236079,,-1,-1,-1
800,1990-02-19,34574.0,3.0,1990-02-19 06:00:00,1990-02-21 12:00:00,54.0,,,,34.37890625,277.7092554148466,255.65276902246052 degree,-281.87031220208945,,-234.70918267023728,,-307.3322800210125,,-1,-1,-1
801,1991-01-01,37278.0,3.0,1991-01-01 00:00:00,1991-01-01 12:00:00,12.0,,,,21.5107421875,316.545830067445,248.40924446927477 degree,-808.0738365138164,,,,-609.0225114293854,,-1,0,-1
802,1991-01-01,37284.0,3.0,1991-01-01 12:00:00,1991-01-03 18:00:00,54.0,,,,71.0498046875,625.8720018053006,231.18227302613005 degree,-808.0738365138164,,,,-609.0225114293854,,-1,0,-1
803,1991-01-09,37350.0,3.0,1991-01-09 00:00:00,1991-01-09 06:00:00,6.0,,,,,226.45687584585383,290.60012861848907 degree,-332.471390768636,,-270.97323871941416,,-448.86414305288963,,-1,-1,-1
804,1991-01-09,37354.0,3.0,1991-01-09 18:00:00,1991-01-10 06:00:00,12.0,,,,6.001953125,250.56686515388506,275.98148735470323 degree,-332.471390768636,,-270.97323871941416,,-448.86414305288963,,-1,-1,-1
805,1991-02-17,37672.0,3.0,1991-02-17 06:00:00,1991-02-18 18:00:00,36.0,,,,,170.3504481729874,272.09422804878807 degree,-512.3076038029212,,-555.5768306568242,,-142.40251656704518,827.170674150866,-1,-1,1
806,1991-02-25,37740.0,3.0,1991-02-25 18:00:00,1991-02-26 00:00:00,6.0,,,,4.1201171875,217.06379746728632,253.93045513033928 degree,-362.981257660647,,-1200.1561981709197,,-110.14525881634275,149.30141836378493,-1,-1,-1
807,1991-12-21,40353.0,3.0,1991-12-21 06:00:00,1991-12-21 18:00:00,12.0,,,,,128.35516056946665,220.69653765344768 degree,-468.5415880422709,,-899.8980396930458,,-133.4054513932715,289.3902172666723,-1,-1,1
808,1991-12-24,40382.0,3.0,1991-12-24 00:00:00,1991-12-24 06:00:00,6.0,,,,30.35107421875,270.95359936072015,255.04378100561192 degree,-566.5897053794831,,-997.1258116973693,,-540.1521945603389,,-1,-1,-1
809,1991-12-24,40386.0,3.0,1991-12-24 12:00:00,1991-12-27 06:00:00,66.0,,,,114.50634765625,461.09700515653645,234.89723260570312 degree,-566.5897053794831,,-997.1258116973693,,-540.1521945603389,,-1,-1,-1
810,1993-01-30,43752.0,3.0,1993-01-30 12:00:00,1993-01-30 18:00:00,6.0,,,,2.358154296875,109.78086583684734,226.1857488233991 degree,-257.7868521927684,,-270.29372343827004,,-621.2706475276512,,-1,-1,-1
811,1993-02-18,43913.0,3.0,1993-02-18 06:00:00,1993-02-20 12:00:00,54.0,,,,212.13916015625,517.9964991840346,235.345945823676 degree,-442.8903682914299,,,,-299.9809518857843,,-1,0,-1
812,1993-02-19,43919.0,3.0,1993-02-19 18:00:00,1993-02-20 06:00:00,12.0,,,,91.787109375,396.6498338145732,242.55654188245205 degree,-492.8292471426364,,-769.8835696756339,,-364.38178710778743,,-1,-1,-1
813,1993-02-20,43928.0,3.0,1993-02-20 12:00:00,1993-02-21 12:00:00,24.0,,,,47.79931640625,363.8039267990822,257.79000305720854 degree,-492.75710853139714,,-653.0039271404922,,-402.54357174576273,,-1,-1,-1
814,1993-02-21,43920.0,3.0,1993-02-21 12:00:00,1993-02-22 18:00:00,30.0,,,,44.6934814453125,470.298719615416,227.1837576777654 degree,-501.41211692213983,,-411.14636722440054,,-518.9304874390256,,-1,-1,-1
815,1993-02-21,43935.0,3.0,1993-02-21 18:00:00,1993-02-22 00:00:00,6.0,,,,38.3460693359375,309.9762512030634,215.45531386289016 degree,-501.41211692213983,,-411.14636722440054,,-518.9304874390256,,-1,-1,-1
816,1993-02-22,43938.0,3.0,1993-02-22 06:00:00,1993-02-22 18:00:00,12.0,,,,29.52197265625,470.298719615416,227.1837576777654 degree,-375.9177840375071,,-432.26143853959724,,-869.1309772237003,,-1,-1,-1
817,1993-12-05,46311.0,3.0,1993-12-05 12:00:00,1993-12-06 06:00:00,18.0,,,,,122.74600932045352,219.0044345546146 degree,,297.61797064147083,-168.74847052319387,417.62844050775107,,892.7935454021206,1,1,1
818,1993-12-07,46309.0,3.0,1993-12-07 00:00:00,1993-12-07 06:00:00,6.0,,,,,119.3545946012319,174.8883804902364 degree,-214.1601722321875,314.7875715807799,-567.3979196441553,,,815.3335677569703,1,-1,1
819,1993-12-08,46344.0,3.0,1993-12-08 18:00:00,1993-12-09 00:00:00,6.0,,,,3.05322265625,154.22781328954278,261.2868212081553 degree,,751.2853166525201,,562.161656064529,-103.01553060781619,627.9969300077576,1,1,1
820,1993-12-20,46445.0,3.0,1993-12-20 12:00:00,1993-12-20 18:00:00,6.0,,,,20.0927734375,108.4265907759603,218.02839301994496 degree,-192.60228621446709,120.20019792918265,-282.94232195250095,,-133.9989350051795,,-1,-1,-1
821,1994-01-11,46611.0,3.0,1994-01-11 12:00:00,1994-01-13 06:00:00,42.0,,,,3.35400390625,238.33223903386332,262.4528374396134 degree,-399.5099041766962,,-414.3829570867325,,-86.2586314687276,560.5863343183352,-1,-1,1
822,1994-01-14,46635.0,3.0,1994-01-14 00:00:00,1994-01-16 18:00:00,66.0,,,,66.28125,622.3038990446651,235.21619561616149 degree,-452.8950252164963,,-789.2070983767143,,-102.29221698634508,177.1605021670008,-1,-1,-1
823,1994-01-29,46750.0,3.0,1994-01-29 12:00:00,1994-01-29 18:00:00,6.0,,,,,99.26829570665855,249.0262975338841 degree,-455.41813439513265,,-325.18186187338154,,-144.22486702495604,728.2432344160121,-1,-1,1
824,1994-01-30,46757.0,3.0,1994-01-30 06:00:00,1994-01-31 18:00:00,36.0,,,,60.1611328125,387.15582207965866,257.51704928892565 degree,-417.263462479162,,-327.4697886227886,,-211.3252398979168,,-1,-1,-1
825,1994-02-07,46835.0,3.0,1994-02-07 18:00:00,1994-02-10 06:00:00,60.0,,,,35.826904296875,492.1650976607784,240.06606304980966 degree,-426.80244196557794,,-515.7509874539427,,-192.33444382524496,,-1,-1,-1
826,1994-02-09,46852.0,3.0,1994-02-09 12:00:00,1994-02-09 18:00:00,6.0,,,,31.6064453125,492.1650976607784,240.06606304980966 degree,-494.32902142066087,,-479.94645318844033,,-508.90536587067953,,-1,-1,-1
827,1995-01-08,49639.0,3.0,1995-01-08 06:00:00,1995-01-10 00:00:00,42.0,,,,18.54248046875,489.0930705132711,237.97741871015324 degree,-399.1528497218734,,-1249.6655042541151,,-141.39281923248743,500.1265373259255,-1,-1,1
828,1995-01-10,49664.0,3.0,1995-01-10 06:00:00,1995-01-10 12:00:00,6.0,,,,5.827392578125,233.7961552865949,274.2551949960909 degree,-559.2671437216698,,-570.5237368028257,,-164.82396146905836,,-1,-1,-1
829,1995-01-12,49677.0,3.0,1995-01-12 00:00:00,1995-01-12 06:00:00,6.0,,,,3.889892578125,339.2062629557168,248.03761562723935 degree,-474.44192022674986,,-342.79863923458066,,-566.4099208844253,,-1,-1,-1
830,1995-01-12,49650.0,3.0,1995-01-12 00:00:00,1995-01-12 18:00:00,18.0,,,,6.26171875,339.2062629557168,248.03761562723935 degree,-474.44192022674986,,-342.79863923458066,,-566.4099208844253,,-1,-1,-1
831,1995-01-12,49681.0,3.0,1995-01-12 12:00:00,1995-01-12 18:00:00,6.0,,,,6.26171875,332.6111388424721,238.5162588680223 degree,-474.44192022674986,,-342.79863923458066,,-566.4099208844253,,-1,-1,-1
832,1995-01-13,49685.0,3.0,1995-01-13 00:00:00,1995-01-13 18:00:00,18.0,,,,11.924560546875,332.3271568909318,236.52812087612557 degree,-562.0879655034487,,-390.9454215484491,,-599.7962140486549,,-1,-1,-1
833,1995-01-20,49749.0,3.0,1995-01-20 06:00:00,1995-01-20 18:00:00,12.0,,,,18.654296875,196.14416457083206,253.84031513702618 degree,-504.0916672185009,,-638.145626748364,,-652.3817022955292,,-1,-1,-1
834,1995-02-13,49945.0,3.0,1995-02-13 18:00:00,1995-02-14 18:00:00,24.0,,,,10.31494140625,172.6509427270995,266.99712518371405 degree,-251.34434452573095,,-508.8546796333437,,-139.9656795106262,,-1,-1,-1
835,1995-02-15,49957.0,3.0,1995-02-15 06:00:00,1995-02-16 06:00:00,24.0,,,,59.0439453125,532.792697952673,246.26712506112858 degree,-402.53760651925217,,-464.5500146413154,,-210.0824958226452,,-1,-1,-1
836,1996-01-14,52799.0,3.0,1996-01-14 06:00:00,1996-01-16 00:00:00,42.0,,,,5.8203125,163.21729893001165,289.0140659926085 degree,-807.5206340364919,,,,-381.585665101843,,-1,0,-1
837,1996-01-16,52816.0,3.0,1996-01-16 06:00:00,1996-01-17 00:00:00,18.0,,,,39.16949462890625,319.2617308870073,256.21821556745067 degree,-959.1125826509958,,,,-179.84969889261083,,-1,0,-1
838,1996-02-09,53027.0,3.0,1996-02-09 00:00:00,1996-02-09 18:00:00,18.0,,,,1.54736328125,128.7398255911232,187.71748042364038 degree,-463.2148942946086,,-268.769782374908,,-448.5781781218557,,-1,-1,-1
839,1996-02-10,53039.0,3.0,1996-02-10 00:00:00,1996-02-10 12:00:00,12.0,,,,1.70947265625,141.6900637848679,170.65721739864983 degree,-350.56833273827584,,-157.93524020756078,663.652799035167,-210.40718163255224,,-1,1,-1
840,1996-02-14,53066.0,3.0,1996-02-14 12:00:00,1996-02-14 18:00:00,6.0,,,,,88.87951609755802,269.12451521933474 degree,-472.3312458994689,,-1372.825509076491,,-137.1569970873192,608.734460965604,-1,-1,1
